Frequency (GHz),VertexIndex,vertex_X (mm),vertex_Y (mm),vertex_Z (mm),Re( Total B x ) (T),Im( Total B x ) (T),Re( Total B y ) (T),Im( Total B y ) (T),Re( Total B z ) (T),Im( Total B z ) (T)
0.1,3226,6.04792451,-16.4336599,100.000001,-1.42641079e-06,-1.78242729e-07,-1.3629699e-06,-1.92949472e-07,7.14218231e-06,1.0540673e-06
0.1,3227,6.04792451,-16.4336599,98.2505158,5.59912678e-07,1.1301735e-07,-2.21832465e-06,-3.15706984e-07,7.98472774e-06,1.17942398e-06
0.1,3228,6.04792451,-16.4336599,99.1252586,-4.75668855e-07,-3.89272614e-08,-1.77569621e-06,-2.52121879e-07,7.65689219e-06,1.13039505e-06
0.1,3229,6.04792451,-16.4336599,97.3757803,1.67532096e-06,2.77064203e-07,-2.70690612e-06,-3.86041052e-07,8.10279016e-06,1.19759454e-06
0.1,3230,6.04792451,-15.4714379,97.3757803,2.14485522e-06,3.44505679e-07,-2.74432091e-06,-3.91699928e-07,8.76712147e-06,1.293737e-06
0.1,3231,6.04792451,-16.4336599,96.5010375,2.81618463e-06,4.45193137e-07,-3.22758797e-06,-4.61142577e-07,7.99749159e-06,1.18278228e-06
0.1,3232,6.04792451,-15.4714379,96.5010375,3.50573259e-06,5.44554894e-07,-3.3275744e-06,-4.76073211e-07,8.68431289e-06,1.28237457e-06
0.1,3233,6.04792451,-16.4336599,95.6262946,3.92443326e-06,6.08831158e-07,-3.75994864e-06,-5.38004429e-07,7.66899939e-06,1.13498618e-06
0.1,3234,6.04792451,-16.4336599,93.8768163,5.75385911e-06,8.79404922e-07,-4.74947319e-06,-6.81193512e-07,6.49261256e-06,9.62197987e-07
0.1,3235,6.04792451,-16.4336599,94.7515592,4.92713207e-06,7.57020928e-07,-4.27679652e-06,-6.12728172e-07,7.14662428e-06,1.0584248e-06
0.1,3236,6.04792451,-16.4336599,88.5050744,7.30701458e-06,1.10989288e-06,-6.21058416e-06,-8.92556727e-07,2.7868607e-06,4.14814963e-07
0.1,3237,6.04792451,-15.4714379,91.408439,8.58224303e-06,1.29374951e-06,-5.9494887e-06,-8.56237307e-07,4.74592252e-06,7.03870853e-07
0.1,3238,6.04792451,-16.4336599,91.408439,6.95725021e-06,1.05781555e-06,-5.63756475e-06,-8.09695905e-07,4.50753487e-06,6.69347173e-07
0.1,3239,6.04792451,-16.4336599,85.6139138,7.12605834e-06,1.08303982e-06,-6.53561301e-06,-9.39353185e-07,1.76970821e-06,2.64110128e-07
0.1,3240,6.04792451,-16.4336599,82.7227458,6.83028384e-06,1.03892921e-06,-6.67176073e-06,-9.58689157e-07,1.17327329e-06,1.75656311e-07
0.1,3241,6.04792451,-16.4336599,79.8315778,6.56146813e-06,9.98793666e-07,-6.7219321e-06,-9.65542199e-07,8.12255394e-07,1.22062801e-07
0.1,3242,6.04792451,-16.4336599,76.9404098,6.34551134e-06,9.66473067e-07,-6.7314395e-06,-9.66639504e-07,5.83638723e-07,8.8097373e-08
0.1,3243,6.04792451,-3.55777331,145.449668,-3.41879854e-07,-3.53026373e-08,7.73406139e-09,1.48393886e-09,7.9668574e-08,6.97331481e-09
0.1,3244,6.04792451,-16.4336599,74.0492493,6.17842352e-06,9.4133793e-07,-6.72034867e-06,-9.64701485e-07,4.3206407e-07,6.55481571e-08
0.1,3245,6.04792451,-15.4714379,74.0492493,7.76043544e-06,1.17082686e-06,-6.80584662e-06,-9.77796958e-07,4.34250722e-07,6.58419523e-08
0.1,3246,6.04792451,-16.4336599,71.1580813,6.050911e-06,9.22092568e-07,-6.69856763e-06,-9.61267347e-07,3.27043665e-07,4.99035551e-08
0.1,3247,6.04792451,-16.4336599,68.2669133,5.95423899e-06,9.07432138e-07,-6.67098902e-06,-9.57037287e-07,2.51208519e-07,3.85481513e-08
0.1,3248,6.04792451,-16.4336599,65.3757527,5.88188323e-06,8.96403151e-07,-6.63985338e-06,-9.52237542e-07,1.94326205e-07,3.00194394e-08
0.1,3249,6.04792451,-16.4336599,62.4845847,5.82900338e-06,8.88329964e-07,-6.60668047e-06,-9.47172964e-07,1.50090528e-07,2.33359323e-08
0.1,3250,6.04792451,-16.4336599,59.5934168,5.79176913e-06,8.82555753e-07,-6.57220971e-06,-9.41909775e-07,1.1440595e-07,1.79478619e-08
0.1,3251,6.04792451,-16.4336599,56.7022525,5.76787534e-06,8.78821595e-07,-6.53681263e-06,-9.36538925e-07,8.43825632e-08,1.33438096e-08
0.1,3252,6.04792451,-16.4336599,53.8110882,5.75583726e-06,8.76929505e-07,-6.500567e-06,-9.30962472e-07,5.82756421e-08,9.34306321e-09
0.1,3253,6.04792451,-15.4714379,53.8110882,7.24498204e-06,1.09213647e-06,-6.54884252e-06,-9.3836519e-07,5.81742263e-08,9.29840915e-09
0.1,3254,6.04792451,-16.4336599,50.9199202,5.75421882e-06,8.76594356e-07,-6.46377839e-06,-9.25319171e-07,3.45286466e-08,5.68714409e-09
0.1,3255,6.04792451,-16.4336599,45.1375879,5.78073286e-06,8.80501887e-07,-6.38890424e-06,-9.13877329e-07,-1.05280966e-08,-1.28680577e-09
0.1,3256,6.04792451,-15.4714379,45.1375879,7.22933646e-06,1.08951406e-06,-6.42936902e-06,-9.20002549e-07,-1.05061435e-08,-1.29200439e-09
0.1,3257,6.04792451,-16.4336599,48.0287559,5.76260572e-06,8.77784487e-07,-6.42664418e-06,-9.19676893e-07,1.19307098e-08,2.16886953e-09
0.1,3258,6.04792451,-17.0000009,151.253194,-2.75393461e-07,-3.17496109e-08,2.81377099e-09,1.37151945e-09,6.79076564e-08,4.28741265e-09
0.1,3259,6.04792451,-17.0000009,154.154956,-2.47359651e-07,-3.09825445e-08,2.19236984e-09,1.28501298e-09,6.101412e-08,2.86545587e-09
0.1,3260,6.04792451,-17.0000009,148.351431,-3.06543683e-07,-3.31795924e-08,3.52630236e-09,1.47116375e-09,7.61685897e-08,5.90669824e-09
0.1,3261,6.04792451,-1.4539432,88.5050744,6.43703379e-06,9.66695779e-07,4.64354616e-06,6.88663022e-07,2.11357747e-06,3.11999912e-07
0.1,3262,6.04792451,-0.559409149,88.5050744,6.10302868e-06,9.1754697e-07,4.66584925e-06,6.90788909e-07,2.01029229e-06,2.96699028e-07
0.1,3263,6.04792451,-17.0000009,145.449668,-3.41429455e-07,-3.53960878e-08,4.35063852e-09,1.58648439e-09,8.61866738e-08,7.80335885e-09
0.1,3264,6.04792451,-17.0000009,136.744365,-4.76982848e-07,-4.79642068e-08,7.66483232e-09,2.03229344e-09,1.32224571e-07,1.58702651e-08
0.1,3265,6.04792451,-16.4336599,136.744365,-4.77341302e-07,-4.79481201e-08,7.95719934e-09,2.04087147e-09,1.31763599e-07,1.58124962e-08
0.1,3266,6.04792451,-16.4336599,139.646128,-4.25825846e-07,-4.25975379e-08,6.6381749e-09,1.8598687e-09,1.13020569e-07,1.26212951e-08
0.1,3267,6.04792451,-17.0000009,139.646128,-4.25572125e-07,-4.26425295e-08,6.3996759e-09,1.86230431e-09,1.13428491e-07,1.26693553e-08
0.1,3268,6.04792451,-17.0000009,133.842602,-5.36585617e-07,-5.47282184e-08,9.08563802e-09,2.22113417e-09,1.56104207e-07,1.98347081e-08
0.1,3269,6.04792451,-17.0000009,130.940825,-6.06446406e-07,-6.324818e-08,1.06619513e-08,2.44514786e-09,1.86978866e-07,2.48079228e-08
0.1,3270,6.04792451,-17.0000009,128.039062,-6.89284036e-07,-7.38880459e-08,1.2289231e-08,2.67920441e-09,2.27756757e-07,3.12362367e-08
0.1,3271,6.04792451,-17.0000009,116.432004,-1.25065628e-06,-1.52556211e-07,1.06776996e-08,2.59252575e-09,6.36996447e-07,9.33121456e-08
0.1,3272,6.04792451,-17.0000009,119.333766,-1.06093682e-06,-1.2528821e-07,1.42822367e-08,3.03668513e-09,4.70881417e-07,6.83744261e-08
0.1,3273,6.04792451,-17.0000009,113.530234,-1.49293271e-06,-1.87768634e-07,1.45867193e-10,1.18409627e-09,8.96937649e-07,1.32119695e-07
0.1,3274,6.04792451,-17.0000009,104.728781,-2.60884849e-06,-3.51740482e-07,-2.24557013e-07,-3.03940588e-08,3.38272253e-06,5.00228396e-07
0.1,3275,6.04792451,-16.4336599,104.728781,-2.66083316e-06,-3.5904614e-07,-2.02741447e-07,-2.72146679e-08,3.4675295e-06,5.12290342e-07
0.1,3276,6.04792451,-17.0000009,107.726701,-2.18880223e-06,-2.89885577e-07,-8.46796766e-08,-1.06178577e-08,2.05410743e-06,3.0378294e-07
0.1,3277,6.04792451,-17.0000009,102.997921,-2.73124783e-06,-3.69774966e-07,-4.97434939e-07,-6.92687649e-08,4.5527795e-06,6.7296935e-07
0.1,3278,6.04792451,-17.0000009,100.000001,-1.4206986e-06,-1.77265576e-07,-1.3813077e-06,-1.95677842e-07,6.80115181e-06,1.00515933e-06
0.1,3279,6.04792451,-17.0000009,100.999311,-2.09144741e-06,-2.75800176e-07,-1.03666355e-06,-1.46343424e-07,6.10341795e-06,9.01881549e-07
0.1,3280,6.04792451,-17.0000009,99.1252586,-5.46364959e-07,-4.88252532e-08,-1.77702645e-06,-2.52423916e-07,7.26468124e-06,1.0739941e-06
0.1,3281,6.04792451,-17.0000009,96.5010375,2.45559477e-06,3.93908863e-07,-3.13555097e-06,-4.47696067e-07,7.52508458e-06,1.11452653e-06
0.1,3282,6.04792451,-17.0000009,97.3757803,1.42269209e-06,2.4125967e-07,-2.65321523e-06,-3.78309494e-07,7.64100332e-06,1.13096314e-06
0.1,3283,6.04792451,-17.0000009,95.6262946,3.44543196e-06,5.40394296e-07,-3.6260808e-06,-5.18511001e-07,7.20998014e-06,1.06853781e-06
0.1,3284,6.04792451,-17.0000009,94.7515592,4.33036894e-06,6.71636371e-07,-4.10305074e-06,-5.8733508e-07,6.72599481e-06,9.97449888e-07
0.1,3285,6.04792451,-17.0000009,93.8768163,5.05577464e-06,7.79239599e-07,-4.54422525e-06,-6.51122036e-07,6.12736994e-06,9.092754e-07
0.1,3286,6.04792451,-17.0000009,85.6139138,6.20187257e-06,9.49798562e-07,-6.33703576e-06,-9.10143399e-07,1.72499472e-06,2.57700776e-07
0.1,3287,6.04792451,-17.0000009,88.5050744,6.39924701e-06,9.79046717e-07,-5.98554789e-06,-8.59516717e-07,2.69261704e-06,4.01195763e-07
0.1,3288,6.04792451,-17.0000009,82.7227458,5.90497984e-06,9.054678e-07,-6.49279491e-06,-9.32377475e-07,1.15113323e-06,1.72496371e-07
0.1,3289,6.04792451,-17.0000009,74.0492493,5.26683425e-06,8.09914809e-07,-6.57050032e-06,-9.42905615e-07,4.28585196e-07,6.50596448e-08
0.1,3290,6.04792451,-17.0000009,76.9404098,5.42813268e-06,8.34138916e-07,-6.57464398e-06,-9.4368022e-07,5.77452568e-07,8.72584849e-08
0.1,3291,6.04792451,-17.0000009,62.4845847,4.94617007e-06,7.61291119e-07,-6.47446814e-06,-9.28016107e-07,1.49655705e-07,2.32680559e-08
0.1,3292,6.04792451,-17.0000009,65.3757527,4.99122007e-06,7.68177529e-07,-6.50395123e-06,-9.32546413e-07,1.93618121e-07,2.99069818e-08
0.1,3293,6.04792451,-17.0000009,59.5934168,4.91732317e-06,7.56866996e-07,-6.44328156e-06,-9.2322216e-07,1.14127801e-07,1.79096844e-08
0.1,3294,6.04792451,-17.0000009,56.7022525,4.90214143e-06,7.54472239e-07,-6.41124416e-06,-9.18358296e-07,8.42699421e-08,1.33015963e-08
0.1,3295,6.04792451,-17.0000009,50.9199202,4.90652292e-06,7.55008159e-07,-6.34472462e-06,-9.08251025e-07,3.4491304e-08,5.63360469e-09
0.1,3296,6.04792451,-17.0000009,53.8110882,4.89887589e-06,7.53906193e-07,-6.37831454e-06,-9.13380802e-07,5.8232029e-08,9.35515132e-09
0.1,3297,6.04792451,-17.0000009,42.2464237,4.99053112e-06,7.67695042e-07,-6.24027598e-06,-8.92246476e-07,-3.37673285e-08,-4.88266538e-09
0.1,3298,6.04792451,-16.4336599,42.2464237,5.80893993e-06,8.8476196e-07,-6.3507714e-06,-9.08018308e-07,-3.39341959e-08,-4.90385776e-09
0.1,3299,6.04792451,-17.0000009,45.1375879,4.95229597e-06,7.61913611e-07,-6.27561394e-06,-8.97679058e-07,-1.04263513e-08,-1.27631372e-09
0.1,3300,6.04792451,-17.3333324,154.154956,-2.47308719e-07,-3.10339274e-08,2.12998619e-09,1.29594513e-09,6.11362694e-08,2.88922086e-09
0.1,3301,6.04792451,-17.0000009,157.056719,-2.21950287e-07,-3.0804074e-08,1.63578195e-09,1.1965795e-09,5.52772903e-08,1.64466274e-09
0.1,3302,6.04792451,-17.3333324,157.056719,-2.21909673e-07,-3.08606687e-08,1.58434632e-09,1.20576116e-09,5.53802444e-08,1.67020431e-09
0.1,3303,6.04792451,-17.3333324,151.253194,-2.75318882e-07,-3.17891384e-08,2.74330625e-09,1.38316525e-09,6.80106993e-08,4.29570024e-09
0.1,3304,6.04792451,-17.3333324,148.351431,-3.06469502e-07,-3.32123413e-08,3.44202311e-09,1.47183965e-09,7.63325048e-08,5.93421445e-09
0.1,3305,6.04792451,-17.3333324,139.646128,-4.25427544e-07,-4.26208508e-08,6.26533714e-09,1.84421312e-09,1.13630691e-07,1.2714696e-08
0.1,3306,6.04792451,-17.0000009,142.547891,-3.80776186e-07,-3.84918941e-08,5.30595523e-09,1.70792303e-09,9.83653266e-08,1.00166551e-08
0.1,3307,6.04792451,-17.3333324,142.547891,-3.80676653e-07,-3.85340009e-08,5.18886356e-09,1.70660097e-09,9.85748017e-08,1.00700897e-08
0.1,3308,6.04792451,-17.3333324,130.940825,-6.0600712e-07,-6.32367261e-08,1.03684989e-08,2.42277931e-09,1.87287583e-07,2.48511025e-08
0.1,3309,6.04792451,-17.3333324,133.842602,-5.36299638e-07,-5.47405712e-08,8.87062246e-09,2.20972995e-09,1.56393455e-07,1.98613339e-08
0.1,3310,6.04792451,-17.3333324,122.235529,-9.08842992e-07,-1.03851598e-07,1.39375631e-08,2.96618152e-09,3.60037006e-07,5.16078202e-08
0.1,3311,6.04792451,-17.0000009,122.235529,-9.1032183e-07,-1.04004648e-07,1.47224615e-08,3.06425507e-09,3.59967032e-07,5.15936023e-08
0.1,3312,6.04792451,-17.0000009,125.137299,-7.88835564e-07,-8.72315695e-08,1.37684157e-08,2.90800228e-09,2.82983308e-07,3.98119013e-08
0.1,3313,6.04792451,-17.3333324,125.137299,-7.87892418e-07,-8.71232828e-08,1.32319604e-08,2.84346546e-09,2.83237625e-07,3.98488531e-08
0.1,3314,6.04792451,-17.3333324,113.530234,-1.4867079e-06,-1.86944419e-07,-2.62020272e-09,7.96061828e-10,8.93306492e-07,1.31613476e-07
0.1,3315,6.04792451,-17.3333324,116.432004,-1.24688779e-06,-1.52071351e-07,8.90924756e-09,2.34966979e-09,6.3562095e-07,9.31259976e-08
0.1,3316,6.04792451,-17.3333324,110.628471,-1.79266112e-06,-2.317434e-07,-2.99266176e-08,-2.98211633e-09,1.31466584e-06,1.9428083e-07
0.1,3317,6.04792451,-17.0000009,110.628471,-1.80323764e-06,-2.33189979e-07,-2.54324863e-08,-2.3384279e-09,1.32337561e-06,1.95502963e-07
0.1,3318,6.04792451,-17.3333324,107.726701,-2.17059892e-06,-2.87321086e-07,-9.20466547e-08,-1.1698825e-08,2.03336913e-06,3.00851212e-07
0.1,3319,6.04792451,-17.3333324,100.999311,-2.054574e-06,-2.70445696e-07,-1.04985463e-06,-1.48300089e-07,5.94705989e-06,8.79440051e-07
0.1,3320,6.04792451,-17.0000009,101.99862,-2.49024265e-06,-3.34327979e-07,-7.69778921e-07,-1.08181894e-07,5.32335889e-06,7.86665396e-07
0.1,3321,6.04792451,-17.3333324,101.99862,-2.44460057e-06,-3.27873806e-07,-7.85533643e-07,-1.1051479e-07,5.2026744e-06,7.69425583e-07
0.1,3322,6.04792451,-17.3333324,99.1252586,-5.69237159e-07,-5.19613437e-08,-1.77316804e-06,-2.51950866e-07,7.04655577e-06,1.04272112e-06
0.1,3323,6.04792451,-17.3333324,100.000001,-1.40734733e-06,-1.75289856e-07,-1.38800931e-06,-1.96719483e-07,6.6091734e-06,9.77579134e-07
0.1,3324,6.04792451,-17.3333324,97.3757803,1.31892261e-06,2.26740681e-07,-2.61813534e-06,-3.73264584e-07,7.38967447e-06,1.09468681e-06
0.1,3325,6.04792451,-17.0000009,98.2505158,4.03614735e-07,9.10099942e-08,-2.19597814e-06,-3.1255118e-07,7.55151041e-06,1.11700831e-06
0.1,3326,6.04792451,-17.3333324,98.2505158,3.41452306e-07,8.22691177e-08,-2.17838169e-06,-3.1004268e-07,7.31336195e-06,1.0827755e-06
0.1,3327,6.04792451,-17.3333324,95.6262946,3.24830239e-06,5.12570466e-07,-3.5476894e-06,-5.07123104e-07,6.9610378e-06,1.03248647e-06
0.1,3328,6.04792451,-17.3333324,96.5010375,2.30672072e-06,3.72947738e-07,-3.07958067e-06,-4.39656958e-07,7.26924418e-06,1.07764174e-06
0.1,3329,6.04792451,-17.3333324,94.7515592,4.08500455e-06,6.36693812e-07,-4.00296267e-06,-5.72793056e-07,6.49517278e-06,9.64117248e-07
0.1,3330,6.04792451,-17.3333324,93.0020735,5.27250404e-06,8.13360145e-07,-4.80406106e-06,-6.88540297e-07,5.30323496e-06,7.88121042e-07
0.1,3331,6.04792451,-17.0000009,93.0020735,5.59615864e-06,8.5947255e-07,-4.93372499e-06,-7.07426523e-07,5.47744776e-06,8.13326267e-07
0.1,3332,6.04792451,-17.3333324,93.8768163,4.76708556e-06,7.38094684e-07,-4.42662986e-06,-6.33974935e-07,5.92309516e-06,8.79669415e-07
0.1,3333,6.04792451,-17.3333324,91.408439,5.74742853e-06,8.84046415e-07,-5.2618534e-06,-7.54758503e-07,4.1832368e-06,6.22383709e-07
0.1,3334,6.04792451,-17.0000009,91.408439,6.10805637e-06,9.3562403e-07,-5.40057272e-06,-7.74979924e-07,4.3045743e-06,6.39971574e-07
0.1,3335,6.04792451,-17.3333324,76.9404098,5.01731665e-06,7.75128228e-07,-6.46770741e-06,-9.28200109e-07,5.73164527e-07,8.6547999e-08
0.1,3336,6.04792451,-17.0000009,79.8315778,5.63925778e-06,8.65771881e-07,-6.55627491e-06,-9.41337305e-07,8.00733915e-07,1.20425199e-07
0.1,3337,6.04792451,-17.3333324,79.8315778,5.22695564e-06,8.06503749e-07,-6.44474312e-06,-9.25115444e-07,7.92972401e-07,1.19281012e-07
0.1,3338,6.04792451,-17.3333324,74.0492493,4.85818782e-06,7.51185439e-07,-6.46693252e-06,-9.27850635e-07,4.26177309e-07,6.47049774e-08
0.1,3339,6.04792451,-17.3333324,68.2669133,4.65337826e-06,7.20253695e-07,-6.43320072e-06,-9.22554364e-07,2.49185632e-07,3.82597456e-08
0.1,3340,6.04792451,-17.0000009,68.2669133,5.05616345e-06,7.78064532e-07,-6.53096049e-06,-9.36670517e-07,2.50037573e-07,3.83994703e-08
0.1,3341,6.04792451,-17.0000009,71.1580813,5.14573549e-06,7.91650677e-07,-6.55407803e-06,-9.40270638e-07,3.25014554e-07,4.96159913e-08
0.1,3342,6.04792451,-17.3333324,71.1580813,4.73981754e-06,7.3327567e-07,-6.45352884e-06,-9.25674101e-07,3.23585027e-07,4.9395279e-08
0.1,3343,6.04792451,-17.3333324,65.3757527,4.59207195e-06,7.10906647e-07,-6.40875078e-06,-9.18814749e-07,1.93108505e-07,2.98364853e-08
0.1,3344,6.04792451,-17.3333324,62.4845847,4.55067629e-06,7.04611352e-07,-6.38152596e-06,-9.1461925e-07,1.493311e-07,2.32262316e-08
0.1,3345,6.04792451,-17.3333324,56.7022525,4.51479673e-06,6.99014208e-07,-6.3231314e-06,-9.05813977e-07,8.41795256e-08,1.33408582e-08
0.1,3346,6.04792451,-17.3333324,59.5934168,4.52580662e-06,7.00741737e-07,-6.35280276e-06,-9.10269193e-07,1.13942299e-07,1.78373298e-08
0.1,3347,6.04792451,-17.3333324,50.9199202,4.52841368e-06,7.01044542e-07,-6.26075098e-06,-8.96252857e-07,3.45829321e-08,5.71110137e-09
0.1,3348,6.04792451,-17.3333324,53.8110882,4.51609185e-06,6.99156715e-07,-6.29217857e-06,-9.01021338e-07,5.82143862e-08,9.3049044e-09
0.1,3349,6.04792451,-17.3333324,42.2464237,4.62729349e-06,7.16029604e-07,-6.16289208e-06,-8.81321512e-07,-3.36050228e-08,-4.86417395e-09
0.1,3350,6.04792451,-17.3333324,45.1375879,4.58392242e-06,7.09427752e-07,-6.1961432e-06,-8.8641815e-07,-1.02874989e-08,-1.25428834e-09
0.1,3351,6.04792451,-17.3333324,39.3552557,4.68187591e-06,7.24289237e-07,-6.12904387e-06,-8.76127388e-07,-5.89475633e-08,-8.71501094e-09
0.1,3352,6.04792451,-17.0000009,39.3552557,5.03965703e-06,7.75174612e-07,-6.20423179e-06,-8.86717771e-07,-5.91720699e-08,-8.77751649e-09
0.1,3353,6.04792451,-17.6666658,154.154956,-2.47264524e-07,-3.10119077e-08,2.06177186e-09,1.29211697e-09,6.12248101e-08,2.87225288e-09
0.1,3354,6.04792451,-17.6666658,157.056719,-2.21837368e-07,-3.08511723e-08,1.51761814e-09,1.20599075e-09,5.54331621e-08,1.66624214e-09
0.1,3355,6.04792451,-17.6666658,151.253194,-2.75299101e-07,-3.17822817e-08,2.67381184e-09,1.37865119e-09,6.81246135e-08,4.29888525e-09
0.1,3356,6.04792451,-17.6666658,130.940825,-6.05706475e-07,-6.32126813e-08,1.00928892e-08,2.3991702e-09,1.87512143e-07,2.48668535e-08
0.1,3357,6.04792451,-17.6666658,133.842602,-5.36072321e-07,-5.47340981e-08,8.65811423e-09,2.19442198e-09,1.56595661e-07,1.98963193e-08
0.1,3358,6.04792451,-17.6666658,128.039062,-6.8818639e-07,-7.38173398e-08,1.15217267e-08,2.60172572e-09,2.28255288e-07,3.13250439e-08
0.1,3359,6.04792451,-17.3333324,128.039062,-6.8864523e-07,-7.38560004e-08,1.18965859e-08,2.64481503e-09,2.28095502e-07,3.12917585e-08
0.1,3360,6.04792451,-17.6666658,125.137299,-7.87168062e-07,-8.70614372e-08,1.27000375e-08,2.78201884e-09,2.8338232e-07,3.98542959e-08
0.1,3361,6.04792451,-17.6666658,119.333766,-1.05681568e-06,-1.2479434e-07,1.19992443e-08,2.7371474e-09,4.70131425e-07,6.82803147e-08
0.1,3362,6.04792451,-17.3333324,119.333766,-1.0585976e-06,-1.2503061e-07,1.3130026e-08,2.89493185e-09,4.70498861e-07,6.83302019e-08
0.1,3363,6.04792451,-17.6666658,122.235529,-9.07760125e-07,-1.03732738e-07,1.31916478e-08,2.87431567e-09,3.60004748e-07,5.15752063e-08
0.1,3364,6.04792451,-17.6666658,113.530234,-1.48196773e-06,-1.86305442e-07,-5.32708588e-09,4.04022399e-10,8.90427259e-07,1.31220517e-07
0.1,3365,6.04792451,-17.6666658,116.432004,-1.24401129e-06,-1.51713365e-07,7.1765327e-09,2.10500439e-09,6.34468961e-07,9.29901844e-08
0.1,3366,6.04792451,-17.6666658,104.728781,-2.55416512e-06,-3.44014211e-07,-2.47662911e-07,-3.37827153e-08,3.29273598e-06,4.8739048e-07
0.1,3367,6.04792451,-17.3333324,104.728781,-2.57763804e-06,-3.47290865e-07,-2.36430921e-07,-3.21368248e-08,3.33134858e-06,4.92898778e-07
0.1,3368,6.04792451,-17.6666658,107.726701,-2.15689647e-06,-2.85411858e-07,-9.9057182e-08,-1.27212916e-08,2.01751118e-06,2.98633665e-07
0.1,3369,6.04792451,-17.6666658,101.99862,-2.40973031e-06,-3.22852571e-07,-7.99809698e-07,-1.12610365e-07,5.11436701e-06,7.56741827e-07
0.1,3370,6.04792451,-17.3333324,102.997921,-2.6863529e-06,-3.633495e-07,-5.1334581e-07,-7.16194748e-08,4.4631488e-06,6.6012359e-07
0.1,3371,6.04792451,-17.6666658,102.997921,-2.6526277e-06,-3.58603018e-07,-5.28089004e-07,-7.37909644e-08,4.39679843e-06,6.50701963e-07
0.1,3372,6.04792451,-17.6666658,100.999311,-2.02501292e-06,-2.66199294e-07,-1.06125856e-06,-1.50038062e-07,5.83358906e-06,8.63224898e-07
0.1,3373,6.04792451,-17.6666658,100.000001,-1.39250005e-06,-1.73022855e-07,-1.39288829e-06,-1.97539194e-07,6.47091611e-06,9.57774091e-07
0.1,3374,6.04792451,-17.6666658,99.1252586,-5.77422952e-07,-5.30345652e-08,-1.76765957e-06,-2.51208917e-07,6.89059425e-06,1.02030276e-06
0.1,3375,6.04792451,-17.6666658,98.2505158,3.09000484e-07,7.78806069e-08,-2.16005992e-06,-3.07533469e-07,7.14384942e-06,1.05835932e-06
0.1,3376,6.04792451,-17.6666658,97.3757803,1.26117322e-06,2.18639443e-07,-2.5836564e-06,-3.68369143e-07,7.21163906e-06,1.06910147e-06
0.1,3377,6.04792451,-17.6666658,96.5010375,2.22250219e-06,3.61073376e-07,-3.02647845e-06,-4.32047131e-07,7.08865127e-06,1.0514882e-06
0.1,3378,6.04792451,-17.6666658,94.7515592,3.94444078e-06,6.16868192e-07,-3.91020012e-06,-5.59394095e-07,6.33135642e-06,9.40390862e-07
0.1,3379,6.04792451,-17.6666658,95.6262946,3.13605278e-06,4.96719679e-07,-3.47428181e-06,-4.96575979e-07,6.7850101e-06,1.00720547e-06
0.1,3380,6.04792451,-17.6666658,93.8768163,4.6006262e-06,7.14544626e-07,-4.31750323e-06,-6.18185368e-07,5.77664969e-06,8.58521901e-07
0.1,3381,6.04792451,-17.6666658,93.0020735,5.08422772e-06,7.86561486e-07,-4.6832306e-06,-6.71026612e-07,5.17678427e-06,7.69828375e-07
0.1,3382,6.04792451,-17.6666658,88.5050744,5.76732418e-06,8.88545742e-07,-5.71622377e-06,-8.20344667e-07,2.58877412e-06,3.86162384e-07
0.1,3383,6.04792451,-17.3333324,88.5050744,6.00356952e-06,9.22311244e-07,-5.84852614e-06,-8.39553252e-07,2.63349534e-06,3.92616386e-07
0.1,3384,6.04792451,-17.6666658,91.408439,5.53532618e-06,8.53800032e-07,-5.13119357e-06,-7.35777746e-07,4.09339145e-06,6.09398398e-07
0.1,3385,6.04792451,-17.6666658,85.6139138,5.54665621e-06,8.55761357e-07,-6.08553046e-06,-8.73545901e-07,1.67396286e-06,2.50337933e-07
0.1,3386,6.04792451,-17.3333324,85.6139138,5.79287553e-06,8.90941692e-07,-6.21068693e-06,-8.91723062e-07,1.69605698e-06,2.53479783e-07
0.1,3387,6.04792451,-17.6666658,82.7227458,5.24375992e-06,8.10541394e-07,-6.2567542e-06,-8.98129031e-07,1.12515977e-06,1.68761474e-07
0.1,3388,6.04792451,-17.3333324,82.7227458,5.4926536e-06,8.46211492e-07,-6.37522453e-06,-9.15293811e-07,1.13644762e-06,1.70356842e-07
0.1,3389,6.04792451,-17.6666658,79.8315778,4.97776273e-06,7.70773113e-07,-6.33128184e-06,-9.08674849e-07,7.87062788e-07,1.18453627e-07
0.1,3390,6.04792451,-17.6666658,74.0492493,4.61108357e-06,7.15754197e-07,-6.36067443e-06,-9.12544067e-07,4.24300879e-07,6.43987548e-08
0.1,3391,6.04792451,-17.6666658,76.9404098,4.76880496e-06,7.39469328e-07,-6.35810784e-06,-9.12367739e-07,5.69886652e-07,8.61030642e-08
0.1,3392,6.04792451,-17.6666658,71.1580813,4.49426943e-06,6.98155588e-07,-6.35011747e-06,-9.10818926e-07,3.22464388e-07,4.92151315e-08
0.1,3393,6.04792451,-17.6666658,68.2669133,4.40987469e-06,6.85422208e-07,-6.33237551e-06,-9.08056279e-07,2.48492285e-07,3.81325691e-08
0.1,3394,6.04792451,-17.6666658,65.3757527,4.35067204e-06,6.76449986e-07,-6.31039575e-06,-9.04710362e-07,1.926865e-07,2.97906428e-08
