Frequency (GHz),VertexIndex,vertex_X (mm),vertex_Y (mm),vertex_Z (mm),Re( Total B x ) (T),Im( Total B x ) (T),Re( Total B y ) (T),Im( Total B y ) (T),Re( Total B z ) (T),Im( Total B z ) (T)
0.1,7485,6.04792451,-107.99931,104.728781,-1.0821376e-06,-2.20061196e-07,-6.67572181e-07,-1.33772332e-07,1.25127872e-06,2.53382609e-07
0.1,7486,6.04792451,-107.99931,101.99862,-1.18562991e-06,-2.41261944e-07,-1.32204298e-06,-2.66627211e-07,1.74436286e-06,3.53422877e-07
0.1,7487,6.04792451,-107.99931,102.997921,-1.18337221e-06,-2.40713376e-07,-1.02883052e-06,-2.07113601e-07,1.55737484e-06,3.15495242e-07
0.1,7488,6.04792451,-107.99931,100.000001,-1.07515575e-06,-2.19034888e-07,-1.87524518e-06,-3.78865082e-07,2.08696088e-06,4.2290921e-07
0.1,7489,6.04792451,-107.99931,100.999311,-1.1511853e-06,-2.34366794e-07,-1.57773798e-06,-3.18505101e-07,1.92631342e-06,3.90332815e-07
0.1,7490,6.04792451,-107.99931,99.1252586,-9.66394168e-07,-1.97087644e-07,-2.19002618e-06,-4.42721529e-07,2.19650269e-06,4.45112107e-07
0.1,7491,6.04792451,-107.99931,97.3757803,-7.01710405e-07,-1.43663954e-07,-2.83950408e-06,-5.74436172e-07,2.29781767e-06,4.65696331e-07
0.1,7492,6.04792451,-107.000001,98.2505158,-5.55814324e-07,-1.13994389e-07,-2.74020408e-06,-5.5440745e-07,2.67388691e-06,5.41895076e-07
0.1,7493,6.04792451,-107.99931,98.2505158,-8.41213705e-07,-1.71816382e-07,-2.5070749e-06,-5.07032325e-07,2.26849829e-06,4.59744882e-07
0.1,7494,6.04792451,-107.99931,95.6262946,-4.19200717e-07,-8.66300738e-08,-3.51320682e-06,-7.11068651e-07,2.22598987e-06,4.51176533e-07
0.1,7495,6.04792451,-107.000001,95.6262946,1.44310206e-07,2.74914207e-08,-3.89392562e-06,-7.88383488e-07,2.6185312e-06,5.30756836e-07
0.1,7496,6.04792451,-107.99931,96.5010375,-5.57795374e-07,-1.14612583e-07,-3.17811691e-06,-6.43109729e-07,2.28285148e-06,4.6267445e-07
0.1,7497,6.04792451,-107.99931,93.0020735,-1.1010323e-07,-2.43530369e-08,-4.41362636e-06,-8.93673075e-07,1.87134663e-06,3.79401115e-07
0.1,7498,6.04792451,-107.99931,93.8768163,-1.90102398e-07,-4.04426856e-08,-4.13759972e-06,-8.37698622e-07,2.0113971e-06,4.0774998e-07
0.1,7499,6.04792451,-107.99931,91.408439,-3.29653886e-08,-8.89665319e-09,-4.76198102e-06,-9.64334163e-07,1.59247793e-06,3.22954634e-07
0.1,7500,6.04792451,-107.99931,85.6139138,-9.25505788e-08,-2.15894538e-08,-5.63002686e-06,-1.14053148e-06,7.83156167e-07,1.59119566e-07
0.1,7501,6.04792451,-107.99931,88.5050744,1.72907508e-10,-2.47320542e-09,-5.25600399e-06,-1.06459436e-06,1.1223043e-06,2.27759756e-07
0.1,7502,6.04792451,-100.876816,33.5729271,7.0858523e-06,1.42147564e-06,-5.54171129e-06,-1.1232413e-06,-7.2892405e-08,-1.41841614e-08
0.1,7503,6.04792451,-107.99931,74.0492493,-5.21990444e-07,-1.09697382e-07,-6.11776477e-06,-1.23972086e-06,2.22195197e-07,4.5524299e-08
0.1,7504,6.04792451,-107.000001,74.0492493,4.30372609e-07,8.29487803e-08,-6.71962516e-06,-1.36196422e-06,2.32617424e-07,4.76588298e-08
0.1,7505,6.04792451,-107.000001,76.9404098,5.12987242e-07,9.99681689e-08,-6.66556525e-06,-1.35098207e-06,3.10899054e-07,6.3516822e-08
0.1,7506,6.04792451,-107.99931,76.9404098,-4.39915738e-07,-9.2845184e-08,-6.06286039e-06,-1.22856909e-06,2.95187505e-07,6.02941057e-08
0.1,7507,6.04792451,-107.99931,71.1580813,-5.8767165e-07,-1.23217973e-07,-6.1557862e-06,-1.24741928e-06,1.69772861e-07,3.48926115e-08
0.1,7508,6.04792451,-107.99931,59.5934168,-7.40094265e-07,-1.5463911e-07,-6.2314557e-06,-1.26227576e-06,5.92999001e-08,1.25143469e-08
0.1,7509,6.04792451,-107.99931,62.4845847,-7.14370856e-07,-1.49335534e-07,-6.21925437e-06,-1.25999725e-06,7.81904177e-08,1.6345389e-08
0.1,7510,6.04792451,-107.99931,56.7022525,-7.59951661e-07,-1.58714911e-07,-6.24110908e-06,-1.2640254e-06,4.34740066e-08,9.31850863e-09
0.1,7511,6.04792451,-107.99931,53.8110882,-7.746238e-07,-1.61739237e-07,-6.24876748e-06,-1.26532211e-06,2.9643326e-08,6.51417009e-09
0.1,7512,6.04792451,-107.99931,50.9199202,-7.84753126e-07,-1.63804273e-07,-6.25486382e-06,-1.26629971e-06,1.7095239e-08,3.97103239e-09
0.1,7513,6.04792451,-107.99931,48.0287559,-7.90646084e-07,-1.6499564e-07,-6.25947678e-06,-1.26691168e-06,5.16364951e-09,1.55708546e-09
0.1,7514,6.04792451,-107.99931,45.1375879,-7.92373498e-07,-1.65300335e-07,-6.26281053e-06,-1.26725058e-06,-6.64083011e-09,-8.36767655e-10
0.1,7515,6.04792451,-107.99931,30.6817591,-7.31667001e-07,-1.52388807e-07,-6.25844723e-06,-1.26418979e-06,-8.72606734e-08,-1.70733561e-08
0.1,7516,6.04792451,-107.99931,33.5729271,-7.54862981e-07,-1.57261098e-07,-6.26278006e-06,-1.26556176e-06,-6.52994814e-08,-1.26565123e-08
0.1,7517,6.04792451,-107.99931,27.7905948,-7.00840133e-07,-1.45986789e-07,-6.25141183e-06,-1.26223586e-06,-1.15214668e-07,-2.27028334e-08
0.1,7518,6.04792451,-107.000001,27.7905948,2.53905881e-07,4.64610643e-08,-6.85481291e-06,-1.38432017e-06,-1.18737937e-07,-2.34057982e-08
0.1,7519,6.04792451,-107.99931,24.8994287,-6.60592377e-07,-1.37634203e-07,-6.24068343e-06,-1.25951544e-06,-1.51903933e-07,-3.00791712e-08
0.1,7520,6.04792451,-107.99931,22.0082626,-6.08403298e-07,-1.26878973e-07,-6.22445532e-06,-1.25567658e-06,-2.01767548e-07,-4.00869631e-08
0.1,7521,6.04792451,-107.99931,13.3347651,-3.44421323e-07,-7.28431857e-08,-6.10033612e-06,-1.22879351e-06,-5.25666337e-07,-1.05098458e-07
0.1,7522,6.04792451,-107.99931,16.2259303,-4.5454297e-07,-9.53322754e-08,-6.16165562e-06,-1.24180178e-06,-3.73438382e-07,-7.45504281e-08
0.1,7523,6.04792451,-107.99931,2.99792457,8.73376464e-08,1.55403406e-08,-5.00653186e-06,-1.00653756e-06,-2.03262675e-06,-4.07318311e-07
0.1,7524,6.04792451,-107.000001,2.99792457,1.00995953e-06,2.00957984e-07,-5.58133615e-06,-1.12226735e-06,-2.33128208e-06,-4.67205666e-07
0.1,7525,6.04792451,-107.99931,4.60391073,8.79855691e-08,1.52687285e-08,-5.48736853e-06,-1.10360884e-06,-1.67298663e-06,-3.35187451e-07
0.1,7526,6.04792451,-107.99931,1.24844338,-9.17496763e-08,-2.00080255e-08,-4.35609218e-06,-8.75441685e-07,-2.39030942e-06,-4.79007326e-07
0.1,7527,6.04792451,-107.99931,2.12318404,5.29580069e-09,-6.66111832e-10,-4.64788081e-06,-9.34231707e-07,-2.221253e-06,-4.45107275e-07
0.1,7528,6.04792451,-107.99931,0.373702875,-2.28800346e-07,-4.72908361e-08,-4.02768683e-06,-8.09333187e-07,-2.52363566e-06,-5.05741298e-07
0.1,7529,6.04792451,-107.000001,0.373702875,4.96292671e-07,9.84447581e-08,-4.48590754e-06,-9.01594774e-07,-2.96347957e-06,-5.93966149e-07
0.1,7530,6.04792451,-107.99931,-3.12525942,-9.81077847e-07,-1.97514453e-07,-2.5248969e-06,-5.06888171e-07,-2.50403673e-06,-5.01733552e-07
0.1,7531,6.04792451,-107.000001,-2.25051888,-3.87609703e-07,-7.83334571e-08,-3.19516266e-06,-6.41843144e-07,-3.06439438e-06,-6.14161706e-07
0.1,7532,6.04792451,-107.99931,-2.25051888,-7.90463048e-07,-1.59453322e-07,-2.90470575e-06,-5.83318524e-07,-2.59709486e-06,-5.20404967e-07
0.1,7533,6.04792451,-107.99931,-4.00000019,-1.14989962e-06,-2.31219488e-07,-2.16357944e-06,-4.34177139e-07,-2.36109099e-06,-4.73033623e-07
0.1,7534,6.04792451,-107.99931,-5.33333328,-1.34651418e-06,-2.70393599e-07,-1.63899415e-06,-3.28596769e-07,-2.07847233e-06,-4.16336547e-07
0.1,7535,6.04792451,-107.000001,-5.33333328,-1.28777231e-06,-2.58380965e-07,-1.75184357e-06,-3.51403997e-07,-2.40732356e-06,-4.82300948e-07
0.1,7536,6.04792451,-107.99931,-4.6666665,-1.2684136e-06,-2.54827967e-07,-1.87107912e-06,-3.75310805e-07,-2.22713879e-06,-4.46156832e-07
0.1,7537,6.04792451,-107.99931,-6.80000009,-1.42824092e-06,-2.8660682e-07,-1.22568224e-06,-2.45417112e-07,-1.73327942e-06,-3.47039162e-07
0.1,7538,6.04792451,-107.99931,-6.00000005,-1.39847509e-06,-2.80733275e-07,-1.42984788e-06,-2.86535936e-07,-1.92217794e-06,-3.84952244e-07
0.1,7539,6.04792451,-107.99931,-7.60000013,-1.42938381e-06,-2.86732813e-07,-1.03590969e-06,-2.07218463e-07,-1.55150701e-06,-3.10565326e-07
0.1,7540,6.04792451,-107.99931,-8.3999997,-1.40637894e-06,-2.82046074e-07,-8.76262391e-07,-1.75063064e-07,-1.38256451e-06,-2.76678009e-07
0.1,7541,6.04792451,-107.000001,-8.3999997,-1.45822605e-06,-2.9218171e-07,-9.09071957e-07,-1.81741811e-07,-1.55023986e-06,-3.10300635e-07
0.1,7542,6.04792451,-107.99931,-9.2000002,-1.36628034e-06,-2.73936536e-07,-7.43098894e-07,-1.48237646e-07,-1.22911536e-06,-2.4587203e-07
0.1,7543,6.04792451,-107.000001,-9.2000002,-1.4235236e-06,-2.85172263e-07,-7.65818811e-07,-1.52894089e-07,-1.36706728e-06,-2.73556992e-07
0.1,7544,6.04792451,-107.99931,-12.9979244,-1.10065309e-06,-2.20511879e-07,-3.66663329e-07,-7.23788389e-08,-7.09706114e-07,-1.41592352e-07
0.1,7545,6.04792451,-107.99931,-11.9986162,-1.17552395e-06,-2.35543581e-07,-4.38733395e-07,-8.69208705e-08,-8.16796046e-07,-1.63097965e-07
0.1,7546,6.04792451,-107.99931,-20.6284672,-7.01615136e-07,-1.40706874e-07,-1.27887716e-07,-2.41895766e-08,-2.86676396e-07,-5.64952636e-08
0.1,7547,6.04792451,-107.99931,-17.7267026,-8.49734704e-07,-1.70231715e-07,-1.94296135e-07,-3.75988627e-08,-3.92687525e-07,-7.78575e-08
0.1,7548,6.04792451,-107.99931,-23.5302337,-5.88483033e-07,-1.18302957e-07,-8.81372486e-08,-1.61714144e-08,-2.15510909e-07,-4.21226325e-08
0.1,7549,6.04792451,1.48360222,151.253194,-1.73914913e-07,-2.74748686e-08,9.8876427e-09,2.50447107e-09,4.37313119e-08,5.0146598e-09
0.1,7550,6.04792451,-87.2717872,96.5010375,3.3103438e-06,6.68589337e-07,3.64872062e-06,6.99335089e-07,4.18417403e-06,8.75998182e-07
0.1,7551,6.04792451,-108.998619,154.154956,-9.41283673e-08,-3.2142875e-08,-1.10141674e-08,-1.52826507e-09,3.04072252e-08,3.41683171e-09
0.1,7552,6.04792451,-108.998619,157.056719,-8.46184207e-08,-3.16128848e-08,-9.42756007e-09,-1.3570074e-09,2.72940923e-08,2.69496536e-09
0.1,7553,6.04792451,-108.998619,151.253194,-1.04758762e-07,-3.29629977e-08,-1.28327367e-08,-1.73500847e-09,3.41281954e-08,4.27274571e-09
0.1,7554,6.04792451,-108.998619,145.449668,-1.30338933e-07,-3.56315262e-08,-1.74344876e-08,-2.384273e-09,4.39610126e-08,6.50835741e-09
0.1,7555,6.04792451,-108.998619,148.351431,-1.16748495e-07,-3.40998518e-08,-1.49466466e-08,-2.02581085e-09,3.85842611e-08,5.29482014e-09
0.1,7556,6.04792451,-108.998619,133.842602,-2.08676369e-07,-4.73181849e-08,-3.40526007e-08,-5.29994759e-09,8.08420282e-08,1.45434962e-08
0.1,7557,6.04792451,-107.99931,133.842602,-2.11936893e-07,-4.76940762e-08,-3.38968817e-08,-5.23902344e-09,8.32103808e-08,1.49931783e-08
0.1,7558,6.04792451,-107.99931,136.744365,-1.87140529e-07,-4.35981775e-08,-2.83463866e-08,-4.21073976e-09,7.02529732e-08,1.22182655e-08
0.1,7559,6.04792451,-108.998619,136.744365,-1.84424877e-07,-4.33302567e-08,-2.84754247e-08,-4.26921032e-09,6.84056687e-08,1.18783792e-08
0.1,7560,6.04792451,-108.998619,125.137299,-3.12848329e-07,-6.61781812e-08,-6.28946353e-08,-1.09368274e-08,1.43996729e-07,2.78106089e-08
0.1,7561,6.04792451,-107.99931,125.137299,-3.18992051e-07,-6.71462885e-08,-6.26766905e-08,-1.0872081e-08,1.49728692e-07,2.89584179e-08
0.1,7562,6.04792451,-107.99931,128.039062,-2.7644478e-07,-5.91658917e-08,-5.02649797e-08,-8.41627923e-09,1.21268755e-07,2.30278907e-08
0.1,7563,6.04792451,-108.998619,128.039062,-2.71533509e-07,-5.84742743e-08,-5.0485145e-08,-8.47643822e-09,1.17106005e-07,2.22029755e-08
0.1,7564,6.04792451,-102.626294,82.7227458,6.26833116e-06,1.26419661e-06,-6.50868878e-06,-1.32073558e-06,7.51714765e-07,1.53095812e-07
0.1,7565,6.04792451,-108.998619,122.235529,-3.63308573e-07,-7.58480212e-08,-7.98928852e-08,-1.43428451e-08,1.80058436e-07,3.52809657e-08
0.1,7566,6.04792451,-108.998619,116.432004,-5.03433739e-07,-1.03410287e-07,-1.38685564e-07,-2.62420254e-08,2.98871015e-07,5.97006107e-08
0.1,7567,6.04792451,-108.998619,119.333766,-4.25642725e-07,-8.8009692e-08,-1.03841678e-07,-1.91793283e-08,2.29492088e-07,4.54696725e-08
0.1,7568,6.04792451,-24.3163984,94.7515592,2.44155876e-06,5.13041073e-07,-6.48726518e-06,-1.1724585e-06,3.60490912e-06,7.28249915e-07
0.1,7569,6.04792451,-108.998619,110.628471,-7.23603023e-07,-1.47595784e-07,-2.73488553e-07,-5.36434293e-08,5.45619855e-07,1.10038371e-07
0.1,7570,6.04792451,-108.998619,113.530234,-6.01147633e-07,-1.22942012e-07,-1.91196577e-07,-3.69102935e-08,3.98680157e-07,8.01007474e-08
0.1,7571,6.04792451,-108.998619,100.999311,-1.19201752e-06,-2.42706932e-07,-1.44841397e-06,-2.92190919e-07,1.63058019e-06,3.30343454e-07
0.1,7572,6.04792451,-108.998619,101.99862,-1.19169636e-06,-2.42582956e-07,-1.22523795e-06,-2.46899191e-07,1.49027903e-06,3.01891362e-07
0.1,7573,6.04792451,-108.998619,100.000001,-1.16647948e-06,-2.37615282e-07,-1.70504609e-06,-3.44244143e-07,1.75325727e-06,3.55247835e-07
0.1,7574,6.04792451,-108.998619,98.2505158,-1.06124639e-06,-2.16458886e-07,-2.24324958e-06,-4.53419489e-07,1.89097057e-06,3.83194049e-07
0.1,7575,6.04792451,-108.998619,99.1252586,-1.11953864e-06,-2.28183822e-07,-1.97402892e-06,-3.98813427e-07,1.83643351e-06,3.72118393e-07
0.1,7576,6.04792451,-108.998619,97.3757803,-9.94256766e-07,-2.02946822e-07,-2.52438213e-06,-5.10425139e-07,1.91331264e-06,3.87746354e-07
0.1,7577,6.04792451,-108.998619,96.5010375,-9.24761082e-07,-1.8894967e-07,-2.81026678e-06,-5.68437997e-07,1.90241769e-06,3.85558877e-07
0.1,7578,6.04792451,-108.998619,95.6262946,-8.586901e-07,-1.75691611e-07,-3.09341112e-06,-6.25837117e-07,1.86005809e-06,3.76998344e-07
0.1,7579,6.04792451,-108.998619,94.7515592,-8.01090778e-07,-1.64071807e-07,-3.36678022e-06,-6.81282245e-07,1.79021492e-06,3.62884293e-07
0.1,7580,6.04792451,-107.99931,94.7515592,-2.9441037e-07,-6.14724485e-08,-3.83562337e-06,-7.76437503e-07,2.13279054e-06,4.32321968e-07
0.1,7581,6.04792451,-108.998619,93.8768163,-7.55927545e-07,-1.55059226e-07,-3.62455171e-06,-7.33565685e-07,1.69849989e-06,3.44315481e-07
0.1,7582,6.04792451,-108.998619,93.0020735,-7.25399502e-07,-1.48963565e-07,-3.86218289e-06,-7.8177078e-07,1.59166484e-06,3.22693751e-07
0.1,7583,6.04792451,-108.998619,91.408439,-7.03839419e-07,-1.4474054e-07,-4.16546709e-06,-8.43268424e-07,1.37526092e-06,2.78892287e-07
0.1,7584,6.04792451,-108.998619,85.6139138,-8.46351668e-07,-1.74186681e-07,-4.95287532e-06,-1.00311456e-06,7.09788708e-07,1.4419841e-07
0.1,7585,6.04792451,-108.998619,88.5050744,-7.29891667e-07,-1.50260135e-07,-4.60601859e-06,-9.32672833e-07,9.95516302e-07,2.02040411e-07
0.1,7586,6.04792451,-16.4336599,93.0020735,8.09838912e-06,1.53960161e-06,-5.95752499e-06,-1.02167405e-06,6.57457804e-06,1.24074745e-06
0.1,7587,6.04792451,-108.998619,76.9404098,-1.19888102e-06,-2.46412213e-07,-5.37053893e-06,-1.08805273e-06,2.77979268e-07,5.67789336e-08
0.1,7588,6.04792451,-107.99931,79.8315778,-3.38792404e-07,-7.20897901e-08,-5.97992857e-06,-1.21172843e-06,3.99832231e-07,8.14935888e-08
0.1,7589,6.04792451,-108.998619,79.8315778,-1.09837845e-06,-2.25794224e-07,-5.28888859e-06,-1.0714208e-06,3.73038603e-07,7.60335581e-08
0.1,7590,6.04792451,-108.998619,71.1580813,-1.34536481e-06,-2.76474282e-07,-5.46256842e-06,-1.10669612e-06,1.61868542e-07,3.3265529e-08
0.1,7591,6.04792451,-108.998619,74.0492493,-1.2801587e-06,-2.63074099e-07,-5.42482803e-06,-1.0990633e-06,2.1072924e-07,4.31615383e-08
0.1,7592,6.04792451,-108.998619,68.2669133,-1.39740496e-06,-2.87197196e-07,-5.48967e-06,-1.11212921e-06,1.25404142e-07,2.58757762e-08
0.1,7593,6.04792451,-107.99931,68.2669133,-6.3996265e-07,-1.33985012e-07,-6.18319518e-06,-1.25292945e-06,1.30987587e-07,2.70384906e-08
0.1,7594,6.04792451,-108.998619,65.3757527,-1.43887553e-06,-2.95707338e-07,-5.50992172e-06,-1.11615896e-06,9.74025625e-08,2.02099457e-08
0.1,7595,6.04792451,-107.99931,65.3757527,-6.81508027e-07,-1.42585264e-07,-6.20363562e-06,-1.25695533e-06,1.01423971e-07,2.10421582e-08
0.1,7596,6.04792451,-108.998619,56.7022525,-1.51761071e-06,-3.11887334e-07,-5.54673807e-06,-1.12315695e-06,4.19398916e-08,8.98376307e-09
0.1,7597,6.04792451,-108.998619,59.5934168,-1.49765913e-06,-3.07795858e-07,-5.53732752e-06,-1.12143857e-06,5.71717251e-08,1.20631132e-08
0.1,7598,6.04792451,-25.5594086,110.628471,-1.2338578e-06,-2.2328372e-07,-1.54364614e-07,-2.59194284e-08,1.12157568e-06,2.21681717e-07
0.1,7599,6.04792451,-108.998619,48.0287559,-1.54879092e-06,-3.18129366e-07,-5.56437544e-06,-1.12600117e-06,4.87163732e-09,1.48523838e-09
0.1,7600,6.04792451,-108.998619,50.9199202,-1.54275313e-06,-3.16950832e-07,-5.55996485e-06,-1.125371e-06,1.64371308e-08,3.83183441e-09
0.1,7601,6.04792451,-108.998619,45.1375879,-1.55063879e-06,-3.18422082e-07,-5.56747e-06,-1.12631812e-06,-6.6007404e-09,-8.25650492e-10
0.1,7602,6.04792451,-108.998619,42.2464237,-1.54836926e-06,-3.17835287e-07,-5.56922714e-06,-1.12633006e-06,-1.84871389e-08,-3.22529181e-09
0.1,7603,6.04792451,-107.99931,42.2464237,-7.90004265e-07,-1.64741706e-07,-6.26490146e-06,-1.26728571e-06,-1.89104803e-08,-3.30482219e-09
0.1,7604,6.04792451,-108.998619,36.4640914,-1.530497e-06,-3.13916786e-07,-5.56899977e-06,-1.12554301e-06,-4.61301042e-08,-8.80596929e-09
0.1,7605,6.04792451,-107.99931,36.4640914,-7.71735017e-07,-1.60813499e-07,-6.26498058e-06,-1.26645728e-06,-4.74201514e-08,-9.05871467e-09
0.1,7606,6.04792451,-107.99931,39.3552557,-7.83215114e-07,-1.63253802e-07,-6.2656768e-06,-1.26704572e-06,-3.22866605e-08,-6.01114403e-09
0.1,7607,6.04792451,-108.998619,39.3552557,-1.54181441e-06,-3.1638686e-07,-5.56987879e-06,-1.1261144e-06,-3.14339239e-08,-5.84102633e-09
0.1,7608,6.04792451,-108.998619,33.5729271,-1.51375752e-06,-3.1033133e-07,-5.56646091e-06,-1.12461794e-06,-6.33616821e-08,-1.22699992e-08
0.1,7609,6.04792451,-108.998619,24.8994287,-1.42070303e-06,-2.9080752e-07,-5.54335566e-06,-1.11858992e-06,-1.46072111e-07,-2.88997182e-08
0.1,7610,6.04792451,-108.998619,27.7905948,-1.46040213e-06,-2.99088327e-07,-5.55458064e-06,-1.12134285e-06,-1.11192065e-07,-2.1896831e-08
0.1,7611,6.04792451,-80.0020769,56.7022525,-2.74782815e-06,-4.72661753e-07,3.9691713e-06,7.54698419e-07,6.20085316e-08,1.34445557e-08
0.1,7612,6.04792451,-108.998619,22.0082626,-1.36943402e-06,-2.80171776e-07,-5.52665688e-06,-1.11469365e-06,-1.93108761e-07,-3.83493663e-08
0.1,7613,6.04792451,-108.998619,10.443599,-9.79950414e-07,-2.00331584e-07,-5.29866429e-06,-1.06655239e-06,-6.97435212e-07,-1.39519571e-07
0.1,7614,6.04792451,-107.99931,10.443599,-2.07946201e-07,-4.50329374e-08,-5.99780969e-06,-1.20752009e-06,-7.59493162e-07,-1.51992054e-07
0.1,7615,6.04792451,-108.998619,13.3347651,-1.11218276e-06,-2.27329863e-07,-5.40080691e-06,-1.08770826e-06,-4.9024311e-07,-9.79777397e-08
0.1,7616,6.04792451,-108.998619,7.55243329,-8.27167582e-07,-1.69190699e-07,-5.12336919e-06,-1.03073148e-06,-1.00842954e-06,-2.01893869e-07
0.1,7617,6.04792451,-107.99931,7.55243329,-5.19763965e-08,-1.3305284e-08,-5.81810718e-06,-1.17073148e-06,-1.12152122e-06,-2.24596093e-07
0.1,7618,6.04792451,-108.998619,2.99792457,-6.40988503e-07,-1.30860997e-07,-4.3736427e-06,-8.79088077e-07,-1.74384354e-06,-3.49363262e-07
0.1,7619,6.04792451,-108.998619,4.60391073,-6.80473875e-07,-1.39229186e-07,-4.81020288e-06,-9.67230903e-07,-1.46212903e-06,-2.92876905e-07
0.1,7620,6.04792451,-105.250522,59.5934168,2.39260521e-06,4.78505171e-07,-7.41211534e-06,-1.50221126e-06,6.45508322e-08,1.36271572e-08
0.1,7621,6.04792451,-105.250522,62.4845847,2.41810312e-06,4.83862266e-07,-7.40073983e-06,-1.5001275e-06,8.52685247e-08,1.78146262e-08
0.1,7622,6.04792451,-108.998619,2.12318404,-6.73598777e-07,-1.37159091e-07,-4.05774199e-06,-8.15422879e-07,-1.88810827e-06,-3.78286131e-07
0.1,7623,6.04792451,-108.998619,0.373702875,-7.94549578e-07,-1.61082113e-07,-3.52293296e-06,-7.07706874e-07,-2.11409906e-06,-4.23594145e-07
0.1,7624,6.04792451,-108.998619,1.24844338,-7.21653237e-07,-1.46612933e-07,-3.80446431e-06,-7.64393064e-07,-2.01529338e-06,-4.03804819e-07
0.1,7625,6.04792451,-108.998619,-1.37577823,-9.93433105e-07,-2.00604674e-07,-2.89882178e-06,-5.82072346e-07,-2.19195658e-06,-4.39176318e-07
0.1,7626,6.04792451,-107.99931,-1.37577823,-5.91859362e-07,-1.19789291e-07,-3.29055456e-06,-6.60961234e-07,-2.63255833e-06,-5.27554164e-07
0.1,7627,6.04792451,-107.99931,-0.501037692,-3.99621939e-07,-8.13860268e-08,-3.66904283e-06,-7.37132552e-07,-2.60724414e-06,-5.2249618e-07
0.1,7628,6.04792451,-108.998619,-0.501037692,-8.87871124e-07,-1.79625133e-07,-3.21840184e-06,-6.46400849e-07,-2.17501406e-06,-4.35799194e-07
0.1,7629,6.04792451,-108.998619,-4.00000019,-1.29042326e-06,-2.59681144e-07,-1.94825748e-06,-3.90786056e-07,-1.98195926e-06,-3.9698503e-07
0.1,7630,6.04792451,-108.998619,-3.12525942,-1.20347249e-06,-2.4238588e-07,-2.25378813e-06,-4.52259485e-07,-2.09144559e-06,-4.18986474e-07
0.1,7631,6.04792451,-108.998619,-4.6666665,-1.34740174e-06,-2.70970929e-07,-1.69930104e-06,-3.40664997e-07,-1.87941464e-06,-3.76421525e-07
0.1,7632,6.04792451,-108.998619,-5.33333328,-1.38123369e-06,-2.77651395e-07,-1.50037647e-06,-3.00656126e-07,-1.76509639e-06,-3.53457921e-07
0.1,7633,6.04792451,-108.998619,-8.3999997,-1.34961363e-06,-2.70943133e-07,-8.30965917e-07,-1.65883861e-07,-1.21628966e-06,-2.43304811e-07
0.1,7634,6.04792451,-108.998619,-7.60000013,-1.38284554e-06,-2.77702441e-07,-9.73788474e-07,-1.9464072e-07,-1.35223024e-06,-2.70600651e-07
0.1,7635,6.04792451,-108.998619,-9.99999978,-1.25397776e-06,-2.51634702e-07,-6.09022209e-07,-1.21178459e-07,-9.77654395e-07,-1.95412071e-07
0.1,7636,6.04792451,-107.99931,-9.99999978,-1.31524178e-06,-2.63664475e-07,-6.32522585e-07,-1.25963183e-07,-1.0920827e-06,-2.18373771e-07
0.1,7637,6.04792451,-108.998619,-9.2000002,-1.30531328e-06,-2.61975543e-07,-7.10355437e-07,-1.41599784e-07,-1.0910876e-06,-2.18185463e-07
0.1,7638,6.04792451,-108.998619,-11.9986162,-1.12098132e-06,-2.24902365e-07,-4.28494104e-07,-8.47994386e-08,-7.44778731e-07,-1.48652163e-07
0.1,7639,6.04792451,-107.99931,-10.999308,-1.25082795e-06,-2.50679136e-07,-5.29445401e-07,-1.05196911e-07,-9.43251791e-07,-1.88484023e-07
0.1,7640,6.04792451,-108.998619,-10.999308,-1.19186973e-06,-2.39147852e-07,-5.13544137e-07,-1.0194934e-07,-8.52610469e-07,-1.70301533e-07
0.1,7641,6.04792451,-108.998619,-12.9979244,-1.05120318e-06,-2.10886327e-07,-3.60192729e-07,-7.10450365e-08,-6.52244012e-07,-1.30060769e-07
0.1,7642,6.04792451,-108.998619,-17.7267026,-8.17876526e-07,-1.64153107e-07,-1.94045484e-07,-3.75336811e-08,-3.70209932e-07,-7.33544852e-08
0.1,7643,6.04792451,-107.99931,-14.7287771,-1.00220234e-06,-2.00739038e-07,-2.8810274e-07,-5.65401237e-08,-5.62864102e-07,-1.12082141e-07
0.1,7644,6.04792451,-108.998619,-14.7287771,-9.59733484e-07,-1.92548626e-07,-2.85019468e-07,-5.58782283e-08,-5.23253732e-07,-1.04142032e-07
0.1,7645,6.04792451,-108.998619,-20.6284672,-6.78849233e-07,-1.36461878e-07,-1.28663274e-07,-2.43414178e-08,-2.73004758e-07,-5.37673159e-08
0.1,7646,6.04792451,-108.998619,-26.4320001,-4.87433056e-07,-9.87540361e-08,-6.37309583e-08,-1.127255e-08,-1.60332036e-07,-3.09845625e-08
0.1,7647,6.04792451,-107.99931,-26.4320001,-5.00044848e-07,-1.00939218e-07,-6.28188772e-08,-1.10836496e-08,-1.66112684e-07,-3.21248699e-08
0.1,7648,6.04792451,-108.998619,-23.5302337,-5.71746455e-07,-1.15276976e-07,-8.91227003e-08,-1.63724216e-08,-2.06799257e-07,-4.03981524e-08
0.1,7649,6.04792451,-109.997928,154.154956,-9.30921189e-08,-3.21529541e-08,-1.10362715e-08,-1.56305202e-09,2.98131937e-08,3.34715033e-09
