Frequency (GHz),VertexIndex,vertex_X (mm),vertex_Y (mm),vertex_Z (mm),Re( Total B x ) (T),Im( Total B x ) (T),Re( Total B y ) (T),Im( Total B y ) (T),Re( Total B z ) (T),Im( Total B z ) (T)
0.1,8070,7.1841944,-104.37578,110.628471,-9.4992896e-07,-1.53647235e-07,-3.56195443e-07,-5.51080497e-08,8.56635438e-07,1.38251835e-07
0.1,8071,7.1841944,-105.250522,110.628471,-9.2623651e-07,-1.50117216e-07,-3.56411817e-07,-5.51414949e-08,8.0839601e-07,1.30408608e-07
0.1,8072,7.1841944,-105.250522,104.728781,-1.19646165e-06,-1.93494472e-07,-7.85194629e-07,-1.24964885e-07,1.63174752e-06,2.64774172e-07
0.1,8073,7.1841944,-104.37578,104.728781,-1.22049551e-06,-1.97094749e-07,-7.87720523e-07,-1.253715e-07,1.76589685e-06,2.86608611e-07
0.1,8074,7.1841944,-105.250522,99.1252586,-4.1626177e-07,-6.62683064e-08,-2.2074305e-06,-3.56610713e-07,2.69913676e-06,4.38865669e-07
0.1,8075,7.1841944,-104.37578,99.1252586,-2.28743758e-07,-3.54426817e-08,-2.22628728e-06,-3.59699783e-07,2.97767565e-06,4.8420037e-07
0.1,8076,7.1841944,-104.37578,100.000001,-5.5144136e-07,-8.7972353e-08,-1.94475979e-06,-3.13840985e-07,2.84058797e-06,4.61836294e-07
0.1,8077,7.1841944,-105.250522,100.000001,-6.78122376e-07,-1.08895499e-07,-1.92963876e-06,-3.11359912e-07,2.5796669e-06,4.19355842e-07
0.1,8078,7.1841944,-105.250522,98.2505158,-1.32558128e-07,-2.00572376e-08,-2.48410197e-06,-4.01701698e-07,2.77687491e-06,4.51568411e-07
0.1,8079,7.1841944,-104.37578,98.2505158,1.20831615e-07,2.14871942e-08,-2.50678954e-06,-4.05401892e-07,3.06703623e-06,4.98807879e-07
0.1,8080,7.1841944,-105.250522,97.3757803,1.77295831e-07,3.0380086e-08,-2.7721876e-06,-4.48631312e-07,2.80673976e-06,4.56483747e-07
0.1,8081,7.1841944,-105.250522,96.5010375,4.97475867e-07,8.25122157e-08,-3.06455013e-06,-4.96241512e-07,2.78648417e-06,4.53257115e-07
0.1,8082,7.1841944,-105.250522,95.6262946,8.10962035e-07,1.33564185e-07,-3.35365303e-06,-5.43362773e-07,2.7179799e-06,4.42151077e-07
0.1,8083,7.1841944,-104.37578,95.6262946,1.2875978e-06,2.11439399e-07,-3.3884744e-06,-5.49038646e-07,2.99717112e-06,4.87610293e-07
0.1,8084,7.1841944,-105.250522,94.7515592,1.10145493e-06,1.80865612e-07,-3.63185654e-06,-5.88683861e-07,2.60730371e-06,4.24178239e-07
0.1,8085,7.1841944,-105.250522,93.8768163,1.35570713e-06,2.22237759e-07,-3.89281513e-06,-6.31205126e-07,2.46369518e-06,4.00847625e-07
0.1,8086,7.1841944,-105.250522,88.5050744,2.01162061e-06,3.28994446e-07,-4.86836461e-06,-7.90261481e-07,1.40881775e-06,2.2932916e-07
0.1,8087,7.1841944,-104.37578,91.408439,2.50208041e-06,4.091834e-07,-4.47493767e-06,-7.26118401e-07,2.13309659e-06,3.47143441e-07
0.1,8088,7.1841944,-105.250522,91.408439,1.79537415e-06,2.93813912e-07,-4.43466297e-06,-7.19530306e-07,1.96840301e-06,3.20325711e-07
0.1,8089,7.1841944,-105.250522,65.3757527,1.44165301e-06,2.35118691e-07,-5.77133414e-06,-9.37916184e-07,1.39811988e-07,2.31577957e-08
0.1,8090,7.1841944,-104.37578,68.2669133,2.23688608e-06,3.6501666e-07,-5.75714648e-06,-9.35595892e-07,1.85022273e-07,3.04952827e-08
0.1,8091,7.1841944,-105.250522,68.2669133,1.48904394e-06,2.42968156e-07,-5.74904152e-06,-9.34262289e-07,1.79826785e-07,2.96471008e-08
0.1,8092,7.1841944,-105.250522,59.5934168,1.37465645e-06,2.2390239e-07,-5.8022174e-06,-9.43047951e-07,8.16647088e-08,1.37021088e-08
0.1,8093,7.1841944,-105.250522,62.4845847,1.40405359e-06,2.28842609e-07,-5.78857271e-06,-9.40757843e-07,1.07927931e-07,1.7978417e-08
0.1,8094,7.1841944,-105.250522,16.2259303,1.74055367e-06,2.8335964e-07,-5.72184172e-06,-9.28969484e-07,-4.97945621e-07,-8.06044298e-08
0.1,8095,7.1841944,-104.37578,16.2259303,2.50445669e-06,4.07920709e-07,-5.7352072e-06,-9.31173872e-07,-5.16542116e-07,-8.36411473e-08
0.1,8096,7.1841944,-104.37578,19.1170964,2.40025656e-06,3.9090645e-07,-5.77422179e-06,-9.37646178e-07,-3.81223487e-07,-6.16577438e-08
0.1,8097,7.1841944,-105.250522,19.1170964,1.64135088e-06,2.67151421e-07,-5.76310276e-06,-9.35798596e-07,-3.69157476e-07,-5.96991114e-08
0.1,8098,7.1841944,-105.250522,1.24844338,1.60093123e-06,2.60846264e-07,-4.07431708e-06,-6.6019993e-07,-2.88070396e-06,-4.67594361e-07
0.1,8099,7.1841944,-105.250522,2.12318404,1.8284361e-06,2.97842718e-07,-4.32909474e-06,-7.01686872e-07,-2.68677013e-06,-4.36141619e-07
0.1,8100,7.1841944,-105.250522,-1.37577823,5.68285031e-07,9.29609953e-08,-3.15564876e-06,-5.10720213e-07,-3.17001104e-06,-5.14524118e-07
0.1,8101,7.1841944,-104.37578,-1.37577823,9.92695732e-07,1.62250842e-07,-3.18144544e-06,-5.14933561e-07,-3.50652658e-06,-5.69228064e-07
0.1,8102,7.1841944,-104.37578,-0.501037692,1.47088065e-06,2.40006443e-07,-3.51193853e-06,-5.68689359e-07,-3.46520483e-06,-5.62537707e-07
0.1,8103,7.1841944,-105.250522,-0.501037692,9.56090162e-07,1.56012163e-07,-3.48069602e-06,-5.63608182e-07,-3.1347729e-06,-5.08846824e-07
0.1,8104,7.1841944,-105.250522,-2.25051888,1.67993562e-07,2.78768244e-08,-2.82480096e-06,-4.56895663e-07,-3.13788973e-06,-5.092582e-07
0.1,8105,7.1841944,-104.37578,-2.25051888,5.00246529e-07,8.2199854e-08,-2.84490238e-06,-4.60142871e-07,-3.46930392e-06,-5.63125127e-07
0.1,8106,7.1841944,-105.250522,-3.12525942,-2.20195062e-07,-3.52408449e-08,-2.49862114e-06,-4.03822867e-07,-3.041637e-06,-4.93574532e-07
0.1,8107,7.1841944,-103.501037,95.6262946,1.75575462e-06,2.87942385e-07,-3.35651839e-06,-5.43856061e-07,3.27150769e-06,5.32282343e-07
0.1,8108,7.1841944,-102.626294,96.5010375,1.6596299e-06,2.72582781e-07,-2.98365899e-06,-4.83125177e-07,3.6377694e-06,5.91871583e-07
0.1,8109,7.1841944,-105.250522,-4.00000019,-5.73642183e-07,-9.27074097e-08,-2.18672903e-06,-3.53078889e-07,-2.89005811e-06,-4.68904119e-07
0.1,8110,7.1841944,-105.250522,-4.6666665,-8.38096867e-07,-1.35704624e-07,-1.93148253e-06,-3.11548717e-07,-2.74629747e-06,-4.45509727e-07
0.1,8111,7.1841944,-105.250522,-5.33333328,-1.02974877e-06,-1.66878976e-07,-1.72639443e-06,-2.78189844e-07,-2.58501404e-06,-4.19264694e-07
0.1,8112,7.1841944,-105.250522,-6.80000009,-1.30671231e-06,-2.11919627e-07,-1.35148207e-06,-2.17197339e-07,-2.20194056e-06,-3.56956235e-07
0.1,8113,7.1841944,-104.37578,-6.80000009,-1.30355374e-06,-2.11086657e-07,-1.35306129e-06,-2.17462144e-07,-2.39830774e-06,-3.88846161e-07
0.1,8114,7.1841944,-104.37578,-6.00000005,-1.15016155e-06,-1.86143097e-07,-1.54157874e-06,-2.48119932e-07,-2.63805077e-06,-4.27858708e-07
0.1,8115,7.1841944,-105.250522,-6.00000005,-1.18192463e-06,-1.91590019e-07,-1.53852307e-06,-2.47633693e-07,-2.41321686e-06,-3.91317911e-07
0.1,8116,7.1841944,-105.250522,-9.99999978,-1.43264799e-06,-2.32574564e-07,-7.72675378e-07,-1.23056296e-07,-1.44857256e-06,-2.34399863e-07
0.1,8117,7.1841944,-104.37578,-9.2000002,-1.48632228e-06,-2.40920571e-07,-8.85100235e-07,-1.41333558e-07,-1.73883052e-06,-2.81578963e-07
0.1,8118,7.1841944,-105.250522,-9.2000002,-1.44615115e-06,-2.34688201e-07,-8.85927477e-07,-1.41477145e-07,-1.61469802e-06,-2.61424162e-07
0.1,8119,7.1841944,-105.250522,-12.9979244,-1.28161957e-06,-2.0826711e-07,-4.84837358e-07,-7.62479644e-08,-9.69291818e-07,-1.56388552e-07
0.1,8120,7.1841944,-104.37578,-11.9986162,-1.38894086e-06,-2.25284509e-07,-5.64131199e-07,-8.9129756e-08,-1.17649836e-06,-1.9008678e-07
0.1,8121,7.1841944,-105.250522,-11.9986162,-1.34437323e-06,-2.18373188e-07,-5.65614641e-07,-8.93740193e-08,-1.10580243e-06,-1.78616418e-07
0.1,8122,7.1841944,-54.9979247,19.1170964,-1.61114031e-06,-2.00095968e-07,1.33027856e-06,2.07185579e-07,-3.82452072e-07,-6.3949372e-08
0.1,8123,7.1841944,-105.250522,-17.7267026,-1.03664706e-06,-1.68871821e-07,-2.80865322e-07,-4.30852793e-08,-5.53634891e-07,-8.86441356e-08
0.1,8124,7.1841944,-104.37578,-17.7267026,-1.06715049e-06,-1.73496815e-07,-2.79487978e-07,-4.28505551e-08,-5.78925608e-07,-9.27387092e-08
0.1,8125,7.1841944,-105.250522,-14.7287771,-1.1910081e-06,-1.93677494e-07,-3.94190693e-07,-6.15061992e-08,-7.79000004e-07,-1.25394578e-07
0.1,8126,7.1841944,-106.125258,148.351431,-1.64836791e-07,-3.92815807e-08,-2.0973502e-08,-1.59162639e-09,5.68481191e-08,5.48347545e-09
0.1,8127,7.1841944,-105.250522,148.351431,-1.66556219e-07,-3.93012236e-08,-2.08837694e-08,-1.54926427e-09,5.78649129e-08,5.61284796e-09
0.1,8128,7.1841944,-105.250522,151.253194,-1.49699517e-07,-3.81791274e-08,-1.7912809e-08,-1.20535615e-09,5.12647524e-08,4.36339942e-09
0.1,8129,7.1841944,-106.125258,151.253194,-1.48240318e-07,-3.81826197e-08,-1.79860322e-08,-1.25166633e-09,5.04063884e-08,4.26877689e-09
0.1,8130,7.1841944,-106.125258,133.842602,-2.89292871e-07,-5.27544657e-08,-4.80260063e-08,-5.39317346e-09,1.1770792e-07,1.63894622e-08
0.1,8131,7.1841944,-105.250522,133.842602,-2.93359108e-07,-5.31177697e-08,-4.78100191e-08,-5.32878408e-09,1.20631952e-07,1.6837113e-08
0.1,8132,7.1841944,-106.125258,136.744365,-2.56914774e-07,-4.86609828e-08,-4.01486311e-08,-4.21370006e-09,9.98717979e-08,1.32780995e-08
0.1,8133,7.1841944,-106.125258,128.039062,-3.71794073e-07,-6.41205915e-08,-7.09779613e-08,-8.95343177e-09,1.69314831e-07,2.52073011e-08
0.1,8134,7.1841944,-106.125258,130.940825,-3.27154993e-07,-5.78429855e-08,-5.80322101e-08,-6.92661795e-09,1.40287327e-07,2.0276385e-08
0.1,8135,7.1841944,-106.125258,122.235529,-4.88492844e-07,-8.14315655e-08,-1.11066129e-07,-1.53467177e-08,2.57825803e-07,4.00293985e-08
0.1,8136,7.1841944,-106.125258,125.137299,-4.24880199e-07,-7.1875597e-08,-8.80491982e-08,-1.16608456e-08,2.07256249e-07,3.15940518e-08
0.1,8137,7.1841944,-106.125258,119.333766,-5.65280743e-07,-9.32323871e-08,-1.42860983e-07,-2.04761594e-08,3.26676712e-07,5.14394927e-08
0.1,8138,7.1841944,-105.250522,119.333766,-5.77036644e-07,-9.48209262e-08,-1.42632871e-07,-2.04202131e-08,3.40135557e-07,5.36162759e-08
0.1,8139,7.1841944,-106.125258,110.628471,-9.02365457e-07,-1.46543684e-07,-3.54957081e-07,-5.49195249e-08,7.60378953e-07,1.22597385e-07
0.1,8140,7.1841944,-106.125258,113.530234,-7.70366682e-07,-1.25488597e-07,-2.54299437e-07,-3.85505814e-08,5.59894488e-07,8.97835406e-08
0.1,8141,7.1841944,-106.125258,107.726701,-1.04667379e-06,-1.69687425e-07,-5.13604732e-07,-8.07477036e-08,1.05631034e-06,1.70941817e-07
0.1,8142,7.1841944,-106.125258,102.997921,-1.16841636e-06,-1.89103275e-07,-1.1291238e-06,-1.80987215e-07,1.81215751e-06,2.94249986e-07
0.1,8143,7.1841944,-105.250522,102.997921,-1.16710351e-06,-1.88585531e-07,-1.14733052e-06,-1.83951016e-07,1.98938301e-06,3.23085658e-07
0.1,8144,7.1841944,-106.125258,104.728781,-1.17190143e-06,-1.89811132e-07,-7.76219736e-07,-1.23506183e-07,1.49884147e-06,2.43142523e-07
0.1,8145,7.1841944,-106.125258,101.99862,-1.08009363e-06,-1.74670433e-07,-1.39948952e-06,-2.25014958e-07,1.99607371e-06,3.24242819e-07
0.1,8146,7.1841944,-105.250522,101.99862,-1.04417393e-06,-1.6852421e-07,-1.42595673e-06,-2.29322396e-07,2.20117659e-06,3.57627442e-07
0.1,8147,7.1841944,-106.125258,100.000001,-8.00934174e-07,-1.29196593e-07,-1.88641388e-06,-3.04323294e-07,2.32212165e-06,3.77424499e-07
0.1,8148,7.1841944,-105.250522,100.999311,-8.94183302e-07,-1.44093306e-07,-1.66196742e-06,-2.67767035e-07,2.40332815e-06,3.90583438e-07
0.1,8149,7.1841944,-106.125258,100.999311,-9.66976245e-07,-1.56219244e-07,-1.62790855e-06,-2.62223153e-07,2.17066963e-06,3.52721372e-07
0.1,8150,7.1841944,-106.125258,99.1252586,-5.9816557e-07,-9.61549844e-08,-2.1540709e-06,-3.47940869e-07,2.42435044e-06,3.94122793e-07
0.1,8151,7.1841944,-106.125258,98.2505158,-3.78143142e-07,-6.03447106e-08,-2.42015767e-06,-3.9125112e-07,2.49076243e-06,4.04990118e-07
0.1,8152,7.1841944,-106.125258,97.3757803,-1.38048009e-07,-2.12372822e-08,-2.69697512e-06,-4.36359812e-07,2.51641018e-06,4.09225976e-07
0.1,8153,7.1841944,-106.125258,96.5010375,1.09513763e-07,1.9062913e-08,-2.97788506e-06,-4.82144458e-07,2.49946197e-06,4.06506587e-07
0.1,8154,7.1841944,-106.125258,94.7515592,5.75381762e-07,9.49079109e-08,-3.52378106e-06,-5.7107269e-07,2.34842719e-06,3.8202262e-07
0.1,8155,7.1841944,-106.125258,95.6262946,3.51419629e-07,5.8449416e-08,-3.25573205e-06,-5.27390227e-07,2.44186185e-06,3.97198392e-07
0.1,8156,7.1841944,-106.125258,91.408439,1.1108184e-06,1.82084051e-07,-4.30408272e-06,-6.98229371e-07,1.80169889e-06,2.93167972e-07
0.1,8157,7.1841944,-105.250522,93.0020735,1.56547435e-06,2.56397612e-07,-4.13186126e-06,-6.70168163e-07,2.29822513e-06,3.73955629e-07
0.1,8158,7.1841944,-106.125258,93.0020735,9.33384115e-07,1.53185084e-07,-4.00826457e-06,-6.50008928e-07,2.08567576e-06,3.39337845e-07
0.1,8159,7.1841944,-106.125258,85.6139138,1.26340524e-06,2.06783781e-07,-5.07279628e-06,-8.23631183e-07,9.3983067e-07,1.53060313e-07
0.1,8160,7.1841944,-105.250522,85.6139138,2.01622811e-06,3.29657524e-07,-5.20612457e-06,-8.45344914e-07,9.99815597e-07,1.62832279e-07
0.1,8161,7.1841944,-106.125258,88.5050744,1.27519297e-06,2.08787654e-07,-4.73283217e-06,-7.68127791e-07,1.308739e-06,2.13031967e-07
0.1,8162,7.1841944,-106.125258,82.7227458,1.17093077e-06,1.91616095e-07,-5.28055625e-06,-8.57560678e-07,6.81724032e-07,1.11112371e-07
0.1,8163,7.1841944,-105.250522,82.7227458,1.92442531e-06,3.14594843e-07,-5.41033842e-06,-8.78688581e-07,7.18732053e-07,1.17146861e-07
0.1,8164,7.1841944,-106.125258,79.8315778,1.06264179e-06,1.73854431e-07,-5.411443e-06,-8.78951312e-07,5.0348217e-07,8.21608452e-08
0.1,8165,7.1841944,-105.250522,79.8315778,1.81311486e-06,2.96355552e-07,-5.53825748e-06,-8.99618669e-07,5.27157056e-07,8.60256648e-08
0.1,8166,7.1841944,-106.125258,76.9404098,9.62253694e-07,1.57366699e-07,-5.49726428e-06,-8.92984019e-07,3.78804373e-07,6.19261655e-08
0.1,8167,7.1841944,-105.250522,76.9404098,1.70956537e-06,2.79360876e-07,-5.62183004e-06,-9.1331691e-07,3.94557617e-07,6.45090523e-08
0.1,8168,7.1841944,-106.125258,71.1580813,8.05377852e-07,1.31524246e-07,-5.5976443e-06,-9.09469975e-07,2.23951844e-07,3.67997366e-08
0.1,8169,7.1841944,-105.250522,71.1580813,1.54817542e-06,2.52767819e-07,-5.7193115e-06,-9.29335613e-07,2.31574688e-07,3.80568039e-08
0.1,8170,7.1841944,-105.250522,74.0492493,1.62109734e-06,2.64787758e-07,-5.6789363e-06,-9.22717959e-07,3.00327201e-07,4.91958261e-08
0.1,8171,7.1841944,-106.125258,74.0492493,8.76402225e-07,1.4324732e-07,-5.55597489e-06,-9.02627335e-07,2.89564696e-07,4.74480899e-08
0.1,8172,7.1841944,-106.125258,68.2669133,7.47555191e-07,1.2195882e-07,-5.62820924e-06,-9.1451767e-07,1.74382635e-07,2.87607911e-08
0.1,8173,7.1841944,-106.125258,65.3757527,7.00945066e-07,1.14184921e-07,-5.65122355e-06,-9.18300429e-07,1.35827833e-07,2.24996253e-08
0.1,8174,7.1841944,-106.125258,62.4845847,6.63912544e-07,1.08038918e-07,-5.66900371e-06,-9.21245828e-07,1.04962126e-07,1.74797616e-08
0.1,8175,7.1841944,-106.125258,56.7022525,6.1277666e-07,9.94370311e-08,-5.69368285e-06,-9.2530405e-07,5.78830353e-08,9.8185664e-09
0.1,8176,7.1841944,-105.250522,56.7022525,1.35250195e-06,2.20199368e-07,-5.81264703e-06,-9.44699877e-07,5.94248455e-08,1.00786774e-08
0.1,8177,7.1841944,-106.125258,59.5934168,6.34934622e-07,1.03188519e-07,-5.68264113e-06,-9.23438961e-07,7.96163135e-08,1.33736746e-08
0.1,8178,7.1841944,-106.125258,42.2464237,5.86029444e-07,9.47734264e-08,-5.71940927e-06,-9.29370856e-07,-2.9155462e-08,-4.41246106e-09
0.1,8179,7.1841944,-105.250522,42.2464237,1.32667321e-06,2.15631061e-07,-5.8384062e-06,-9.48790216e-07,-2.96993772e-08,-4.50593429e-09
0.1,8180,7.1841944,-105.250522,45.1375879,1.32135574e-06,2.14795818e-07,-5.83620567e-06,-9.48467459e-07,-1.20923493e-08,-1.61466718e-09
0.1,8181,7.1841944,-106.125258,45.1375879,5.81118059e-07,9.39969453e-08,-5.71747432e-06,-9.29113867e-07,-1.19847705e-08,-1.60861158e-09
0.1,8182,7.1841944,-41.1892869,22.0082626,-1.54338443e-06,-1.824842e-07,-5.08810786e-07,-7.26306197e-08,-3.02636153e-07,-5.0136709e-08
0.1,8183,7.1841944,-106.125258,30.6817591,6.64348875e-07,1.07634364e-07,-5.70969314e-06,-9.27526457e-07,-1.22648089e-07,-1.96661336e-08
0.1,8184,7.1841944,-105.250522,30.6817591,1.40782311e-06,2.28899864e-07,-5.82992607e-06,-9.47126352e-07,-1.25680685e-07,-2.01653041e-08
0.1,8185,7.1841944,-105.250522,33.5729271,1.37713619e-06,2.23876043e-07,-5.8351502e-06,-9.48055515e-07,-9.5251167e-08,-1.51966937e-08
0.1,8186,7.1841944,-106.125258,33.5729271,6.3455991e-07,1.02706309e-07,-5.71544751e-06,-9.28553334e-07,-9.31320301e-08,-1.48587276e-08
0.1,8187,7.1841944,42.7282155,95.6262946,1.46888146e-06,2.46075842e-07,-2.13405906e-06,-3.31861003e-07,3.99792907e-06,6.28718851e-07
0.1,8188,7.1841944,43.6369292,95.6262946,1.78677294e-06,2.94979145e-07,-2.23157804e-06,-3.47051525e-07,4.22080848e-06,6.63222238e-07
0.1,8189,7.1841944,42.7282155,96.5010375,8.05056402e-07,1.41915521e-07,-1.93335472e-06,-3.00861842e-07,4.30809087e-06,6.76881939e-07
0.1,8190,7.1841944,-106.125258,4.60391073,1.44089029e-06,2.34498145e-07,-4.93479683e-06,-8.00351302e-07,-1.88907973e-06,-3.06531774e-07
0.1,8191,7.1841944,-105.250522,4.60391073,2.21659138e-06,3.60950168e-07,-5.0758058e-06,-8.23300354e-07,-2.05467063e-06,-3.33445826e-07
0.1,8192,7.1841944,-105.250522,7.55243329,2.14344209e-06,3.49040846e-07,-5.38220547e-06,-8.7326049e-07,-1.40605948e-06,-2.28079699e-07
0.1,8193,7.1841944,-106.125258,7.55243329,1.36659492e-06,2.22389616e-07,-5.24494772e-06,-8.50924437e-07,-1.31419381e-06,-2.13151964e-07
0.1,8194,7.1841944,-106.125258,1.24844338,9.59379122e-07,1.5622625e-07,-3.95264397e-06,-6.40429562e-07,-2.59613421e-06,-4.21368554e-07
0.1,8195,7.1841944,-106.125258,2.12318404,1.13778276e-06,1.85238505e-07,-4.19957769e-06,-6.80632354e-07,-2.43199224e-06,-3.94712259e-07
0.1,8196,7.1841944,-106.125258,-0.501037692,4.56417837e-07,7.44569206e-08,-3.38171299e-06,-5.47506545e-07,-2.80976315e-06,-4.56040624e-07
0.1,8197,7.1841944,-105.250522,0.373702875,1.30679382e-06,2.13035847e-07,-3.78975096e-06,-6.13900738e-07,-3.03510137e-06,-4.92689196e-07
0.1,8198,7.1841944,-106.125258,0.373702875,7.29753594e-07,1.18898363e-07,-3.67830785e-06,-5.95779397e-07,-2.7260769e-06,-4.42455985e-07
0.1,8199,7.1841944,-24.3163984,128.039062,-5.29728879e-07,-6.17368698e-08,-4.15922274e-09,9.13675635e-10,2.4664817e-07,3.68157416e-08
0.1,8200,7.1841944,-106.125258,-1.37577823,1.54174728e-07,2.53248267e-08,-3.07032201e-06,-4.96838197e-07,-2.83922054e-06,-4.60768518e-07
0.1,8201,7.1841944,-106.125258,-2.25051888,-1.58513728e-07,-2.55262922e-08,-2.75343928e-06,-4.4527394e-07,-2.81174675e-06,-4.56270158e-07
0.1,8202,7.1841944,-106.125258,-5.33333328,-1.09735277e-06,-1.7817824e-07,-1.69658642e-06,-2.73350793e-07,-2.33853098e-06,-3.79227458e-07
0.1,8203,7.1841944,-106.125258,-4.6666665,-9.47293302e-07,-1.53766848e-07,-1.89477078e-06,-3.05579647e-07,-2.47723619e-06,-4.0179404e-07
0.1,8204,7.1841944,-106.125258,-6.80000009,-1.31192394e-06,-2.1309863e-07,-1.33294486e-06,-2.14200185e-07,-2.00679665e-06,-3.25247584e-07
0.1,8205,7.1841944,-106.125258,-6.00000005,-1.2158381e-06,-1.97455364e-07,-1.51456163e-06,-2.43729431e-07,-2.19018057e-06,-3.55089639e-07
0.1,8206,7.1841944,-106.125258,-7.60000013,-1.37559539e-06,-2.2348496e-07,-1.15906357e-06,-1.85903602e-07,-1.82556676e-06,-2.95774129e-07
0.1,8207,7.1841944,-105.250522,-7.60000013,-1.39219696e-06,-2.25851878e-07,-1.17297407e-06,-1.881793e-07,-1.99438955e-06,-3.23174191e-07
0.1,8208,7.1841944,-106.125258,-9.99999978,-1.38929386e-06,-2.25862152e-07,-7.67160884e-07,-1.22172693e-07,-1.34311597e-06,-2.17268038e-07
0.1,8209,7.1841944,-106.125258,-9.2000002,-1.4070846e-06,-2.28687838e-07,-8.78336095e-07,-1.40243571e-07,-1.49092318e-06,-2.41326546e-07
0.1,8210,7.1841944,-106.125258,-10.999308,-1.35352616e-06,-2.20105434e-07,-6.60425201e-07,-1.04810113e-07,-1.1784557e-06,-1.90478929e-07
0.1,8211,7.1841944,-105.250522,-10.999308,-1.39852193e-06,-2.27091704e-07,-6.64198922e-07,-1.05416945e-07,-1.26471991e-06,-2.04474532e-07
0.1,8212,7.1841944,-106.125258,-11.9986162,-1.30013734e-06,-2.11510326e-07,-5.63178276e-07,-8.8987278e-08,-1.03512116e-06,-1.67141053e-07
0.1,8213,7.1841944,-106.125258,-12.9979244,-1.23962059e-06,-2.01767747e-07,-4.83351755e-07,-7.60162706e-08,-9.11229563e-07,-1.46971104e-07
0.1,8214,7.1841944,-106.125258,-17.7267026,-1.00611567e-06,-1.6424454e-07,-2.81074648e-07,-4.31331202e-08,-5.28278065e-07,-8.45404458e-08
0.1,8215,7.1841944,-106.125258,-14.7287771,-1.15303874e-06,-1.87843995e-07,-3.93596508e-07,-6.14207281e-08,-7.370964e-07,-1.18600745e-07
0.1,8216,7.1841944,-106.125258,-20.6284672,-8.50694562e-07,-1.39409934e-07,-1.95851499e-07,-2.92964994e-08,-3.94324132e-07,-6.26441405e-08
0.1,8217,7.1841944,-105.250522,-20.6284672,-8.7377839e-07,-1.42823254e-07,-1.95312637e-07,-2.91923978e-08,-4.1063214e-07,-6.52719194e-08
0.1,8218,7.1841944,-106.125258,-23.5302337,-7.25663199e-07,-1.19583277e-07,-1.41797813e-07,-2.05408295e-08,-3.02207013e-07,-4.75396291e-08
0.1,8219,7.1841944,-105.250522,-23.5302337,-7.4332803e-07,-1.22121747e-07,-1.41193468e-07,-2.04258388e-08,-3.13128993e-07,-4.92934369e-08
0.1,8220,7.1841944,-107.000001,145.449668,-1.81491785e-07,-4.07259719e-08,-2.45905696e-08,-2.07846274e-09,6.33979411e-08,6.77465906e-09
0.1,8221,7.1841944,-106.125258,145.449668,-1.83534127e-07,-4.07912815e-08,-2.45030627e-08,-2.03385286e-09,6.46210196e-08,6.93641544e-09
0.1,8222,7.1841944,-107.000001,148.351431,-1.63106293e-07,-3.92472117e-08,-2.10456399e-08,-1.6384929e-09,5.58285649e-08,5.36057732e-09
0.1,8223,7.1841944,-101.751558,42.2464237,3.94301878e-06,6.42600469e-07,-5.21795528e-06,-8.47850856e-07,-3.12662713e-08,-4.74240647e-09
0.1,8224,7.1841944,-107.000001,142.547891,-2.02341894e-07,-4.26825544e-08,-2.88267454e-08,-2.63767874e-09,7.25688309e-08,8.4585654e-09
0.1,8225,7.1841944,-106.125258,142.547891,-2.04754329e-07,-4.27923403e-08,-2.87252284e-08,-2.58969579e-09,7.40572972e-08,8.66602168e-09
0.1,8226,7.1841944,-52.2717834,71.1580813,-1.70769897e-06,-2.13559503e-07,8.11366874e-07,1.27535543e-07,2.51859262e-07,4.29734897e-08
0.1,8227,7.1841944,-52.2717834,74.0492493,-1.65272002e-06,-2.03278901e-07,8.0409427e-07,1.26361968e-07,3.10795571e-07,5.304193e-08
0.1,8228,7.1841944,-107.000001,136.744365,-2.53495415e-07,-4.84027147e-08,-4.02901712e-08,-4.26460511e-09,9.75705277e-08,1.29320785e-08
0.1,8229,7.1841944,-106.125258,139.646128,-2.28997649e-07,-4.53832598e-08,-3.38455983e-08,-3.30188343e-09,8.5607418e-08,1.07472253e-08
0.1,8230,7.1841944,-107.000001,139.646128,-2.26136848e-07,-4.52122499e-08,-3.39648096e-08,-3.34899419e-09,8.37663592e-08,1.04835483e-08
0.1,8231,7.1841944,-105.250522,36.4640914,1.35398579e-06,2.2008571e-07,-5.83800465e-06,-9.48576144e-07,-7.01563891e-08,-1.11009308e-08
0.1,8232,7.1841944,-106.125258,36.4640914,6.12234885e-07,9.9053203e-08,-5.71859755e-06,-9.2911182e-07,-6.8700011e-08,-1.08794405e-08
0.1,8233,7.1841944,5.6836023,94.7515592,2.03166519e-06,3.37883108e-07,3.21164111e-06,4.96260327e-07,3.89036131e-06,6.08949676e-07
0.1,8234,7.1841944,-107.000001,133.842602,-2.85185166e-07,-5.23920889e-08,-4.81844289e-08,-5.44682344e-09,1.14772796e-07,1.59408078e-08
0.1,8235,7.1841944,-107.000001,128.039062,-3.65721604e-07,-6.34455048e-08,-7.11405761e-08,-9.00577213e-09,1.6428406e-07,2.44132359e-08
0.1,8236,7.1841944,-107.000001,130.940825,-3.22183752e-07,-5.7335086e-08,-5.8199042e-08,-6.98375135e-09,1.36486619e-07,1.96812309e-08
