Frequency (GHz),VertexIndex,vertex_X (mm),vertex_Y (mm),vertex_Z (mm),Re( Total B x ) (T),Im( Total B x ) (T),Re( Total B y ) (T),Im( Total B y ) (T),Re( Total B z ) (T),Im( Total B z ) (T)
0.1,4044,6.04792451,-45.059409,95.6262946,-1.09039355e-08,-5.90057336e-10,1.11741713e-07,2.08035367e-08,-5.02627735e-08,-3.48404638e-09
0.1,4045,6.04792451,-45.059409,93.8768163,-1.18471322e-08,2.74274686e-10,1.36637382e-07,2.54766732e-08,-4.82858873e-08,-3.90969035e-09
0.1,4046,6.04792451,-45.059409,94.7515592,-1.11189387e-08,-5.81524863e-11,1.25043655e-07,2.33016664e-08,-4.92580909e-08,-3.66039354e-09
0.1,4047,6.04792451,-45.059409,93.0020735,-1.3262496e-08,3.60758312e-10,1.46209388e-07,2.72663989e-08,-4.69256634e-08,-4.1194208e-09
0.1,4048,6.04792451,-45.059409,88.5050744,-1.95768948e-08,-2.88696872e-10,1.69528235e-07,3.15450599e-08,-3.2629309e-08,-3.53199048e-09
0.1,4049,6.04792451,-45.059409,91.408439,-1.5799646e-08,2.23580918e-10,1.56980846e-07,2.92650917e-08,-4.29397531e-08,-4.2201278e-09
0.1,4050,6.04792451,-45.059409,82.7227458,-1.791045e-08,-4.00511957e-10,1.81832661e-07,3.36115136e-08,-1.71703221e-08,-1.97342809e-09
0.1,4051,6.04792451,-44.4379039,82.7227458,-4.06501428e-08,-4.65706096e-09,1.86071247e-07,3.42729543e-08,-1.76358856e-08,-2.05890438e-09
0.1,4052,6.04792451,-45.059409,85.6139138,-1.98035419e-08,-4.9965726e-10,1.77489937e-07,3.29174732e-08,-2.37235582e-08,-2.67754552e-09
0.1,4053,6.04792451,-45.059409,76.9404098,-1.33388651e-08,3.11064334e-11,1.86091228e-07,3.41878099e-08,-9.32868094e-09,-1.07900278e-09
0.1,4054,6.04792451,-44.4379039,76.9404098,-3.58337076e-08,-4.14754275e-09,1.90144476e-07,3.48361304e-08,-9.48842427e-09,-1.10826071e-09
0.1,4055,6.04792451,-44.4379039,79.8315778,-3.81127769e-08,-4.401429e-09,1.88570539e-07,3.46399993e-08,-1.2829422e-08,-1.5021735e-09
0.1,4056,6.04792451,-45.059409,79.8315778,-1.55367648e-08,-1.91180946e-10,1.84422333e-07,3.39831558e-08,-1.25615456e-08,-1.45254508e-09
0.1,4057,6.04792451,-45.059409,71.1580813,-1.00768611e-08,3.91802618e-10,1.88075404e-07,3.43524924e-08,-5.3610405e-09,-6.16679985e-10
0.1,4058,6.04792451,-45.059409,74.0492493,-1.1513543e-08,2.28846442e-10,1.87237163e-07,3.42976811e-08,-7.0293189e-09,-8.11041623e-10
0.1,4059,6.04792451,-45.059409,68.2669133,-8.98782204e-09,5.21384991e-10,1.88726176e-07,3.43734321e-08,-4.12310497e-09,-4.7287485e-10
0.1,4060,6.04792451,-45.059409,59.5934168,-7.30131333e-09,7.51298523e-10,1.90102639e-07,3.433464e-08,-1.85332871e-09,-2.1460031e-10
0.1,4061,6.04792451,-44.4379039,59.5934168,-2.99522434e-08,-3.34847505e-09,1.93861538e-07,3.49526381e-08,-1.86406868e-09,-2.16338003e-10
0.1,4062,6.04792451,-44.4379039,62.4845847,-3.02321688e-08,-3.40788242e-09,1.93490749e-07,3.49799407e-08,-2.46156384e-09,-2.84130691e-10
0.1,4063,6.04792451,-45.059409,62.4845847,-7.64089059e-09,6.9816708e-10,1.89707052e-07,3.43583508e-08,-2.44501952e-09,-2.8093694e-10
0.1,4064,6.04792451,-45.059409,56.7022525,-7.14097803e-09,7.85747578e-10,1.90461179e-07,3.43044455e-08,-1.36006073e-09,-1.59745231e-10
0.1,4065,6.04792451,-44.4379039,56.7022525,-2.98515559e-08,-3.30516836e-09,1.94196957e-07,3.49187026e-08,-1.36766043e-09,-1.61381714e-10
0.1,4066,6.04792451,-45.059409,50.9199202,-7.28885086e-09,8.02035605e-10,1.91086386e-07,3.42254474e-08,-5.53334489e-10,-7.18407833e-11
0.1,4067,6.04792451,-45.059409,53.8110882,-7.14191595e-09,8.01668731e-10,1.90784007e-07,3.42662041e-08,-9.36971167e-10,-1.13545742e-10
0.1,4068,6.04792451,-45.059409,48.0287559,-7.57425056e-09,7.86919696e-10,1.91367647e-07,3.41805375e-08,-1.90595817e-10,-3.22455534e-11
0.1,4069,6.04792451,-45.059409,42.2464237,-8.56990212e-09,7.09218129e-10,1.91868594e-07,3.4079612e-08,5.505148e-10,4.94770822e-11
0.1,4070,6.04792451,-45.059409,45.1375879,-8.00029198e-09,7.56556096e-10,1.91626356e-07,3.41315136e-08,1.70355577e-10,7.20363916e-12
0.1,4071,6.04792451,-45.059409,39.3552557,-9.29749788e-09,6.4297162e-10,1.92087626e-07,3.40238628e-08,9.70831859e-10,9.65553679e-11
0.1,4072,6.04792451,-45.059409,36.4640914,-1.02034017e-08,5.55716417e-10,1.92277568e-07,3.39610722e-08,1.45762624e-09,1.52113863e-10
0.1,4073,6.04792451,-45.059409,33.5729271,-1.13168914e-08,4.42776288e-10,1.92441959e-07,3.38955068e-08,2.04665507e-09,2.21178881e-10
0.1,4074,6.04792451,-44.4379039,33.5729271,-3.46036586e-08,-3.60134433e-09,1.96187969e-07,3.45144144e-08,2.06109485e-09,2.23818769e-10
0.1,4075,6.04792451,-45.9539443,151.253194,1.81519288e-09,-2.49214788e-10,-2.6214985e-12,-3.8517859e-11,-9.13200682e-10,-3.41931795e-11
0.1,4076,6.04792451,-45.059409,154.154956,1.53885737e-09,-2.50379245e-10,-9.38582632e-12,-4.06751056e-11,-8.06021028e-10,-2.0514198e-11
0.1,4077,6.04792451,-45.9539443,154.154956,1.52696167e-09,-2.51880017e-10,-3.11409037e-12,-3.96628529e-11,-8.06907319e-10,-2.03079446e-11
0.1,4078,6.04792451,-45.9539443,148.351431,2.14118279e-09,-2.41096504e-10,-1.07992499e-12,-3.71062729e-11,-1.04446396e-09,-5.1364548e-11
0.1,4079,6.04792451,-45.9539443,145.449668,2.51369259e-09,-2.26843225e-10,2.32740303e-12,-3.53391379e-11,-1.20756849e-09,-7.22908053e-11
0.1,4080,6.04792451,-45.9539443,142.547891,2.94354408e-09,-2.05474956e-10,8.46940747e-12,-3.28946592e-11,-1.41097933e-09,-9.80790865e-11
0.1,4081,6.04792451,-45.9539443,139.646128,3.44458417e-09,-1.74973674e-10,1.89119154e-11,-2.98550212e-11,-1.66662495e-09,-1.29958946e-10
0.1,4082,6.04792451,-45.9539443,133.842602,4.7333466e-09,-8.07108061e-11,6.28733246e-11,-1.88517483e-11,-2.40654363e-09,-2.20032312e-10
0.1,4083,6.04792451,-45.9539443,136.744365,4.03380573e-09,-1.3405875e-10,3.59044287e-11,-2.54149618e-11,-1.99072225e-09,-1.69761066e-10
0.1,4084,6.04792451,-45.9539443,122.235529,9.32614608e-09,3.25360378e-10,4.49869336e-10,5.8906019e-11,-5.9347256e-09,-6.4254968e-10
0.1,4085,6.04792451,-45.9539443,125.137299,7.81475418e-09,1.86357346e-10,2.8018346e-10,2.58696987e-11,-4.61991911e-09,-4.85678775e-10
0.1,4086,6.04792451,-45.9539443,116.432004,1.34773606e-08,7.10626447e-10,1.16978105e-09,1.95614649e-10,-1.04304769e-08,-1.17445942e-09
0.1,4087,6.04792451,-45.9539443,119.333766,1.11877814e-08,4.98702302e-10,7.22729987e-10,1.11108567e-10,-7.77872344e-09,-8.61524241e-10
0.1,4088,6.04792451,-45.9539443,113.530234,1.6248487e-08,9.59362145e-10,1.92056393e-09,3.36038863e-10,-1.43418362e-08,-1.62994973e-09
0.1,4089,6.04792451,-45.9539443,110.628471,1.94335357e-08,1.22076849e-09,3.22551807e-09,5.78678827e-10,-2.02287662e-08,-2.29773245e-09
0.1,4090,6.04792451,-45.9539443,107.726701,2.25340191e-08,1.40331358e-09,5.6029914e-09,1.01949904e-09,-2.90575688e-08,-3.24502225e-09
0.1,4091,6.04792451,-45.9539443,104.728781,2.37548914e-08,1.22995669e-09,1.02952074e-08,1.88977856e-09,-4.16886365e-08,-4.40817116e-09
0.1,4092,6.04792451,-45.9539443,102.997921,1.88333011e-08,2.40339026e-10,1.83622131e-08,3.3903933e-09,-4.83348686e-08,-4.67929606e-09
0.1,4093,6.04792451,-45.9539443,101.99862,1.24407054e-08,-6.9510997e-10,2.60629047e-08,4.82753615e-09,-5.03331883e-08,-4.45615322e-09
0.1,4094,6.04792451,-45.9539443,100.999311,6.9936541e-09,-1.33102818e-09,3.3524028e-08,6.22117691e-09,-5.04270474e-08,-3.9076915e-09
0.1,4095,6.04792451,-45.9539443,99.1252586,-2.94992308e-10,-1.38217315e-09,5.41930945e-08,1.00938058e-08,-4.6274387e-08,-2.41067699e-09
0.1,4096,6.04792451,-45.9539443,100.000001,2.16941265e-09,-1.63912184e-09,4.31264375e-08,8.01936118e-09,-4.86604783e-08,-3.11915738e-09
0.1,4097,6.04792451,-45.9539443,97.3757803,4.06564338e-10,2.07813738e-10,7.88009586e-08,1.47234642e-08,-4.11636982e-08,-1.34472289e-09
0.1,4098,6.04792451,-45.9539443,98.2505158,-7.96246458e-10,-7.50105422e-10,6.59695161e-08,1.23061614e-08,-4.36158736e-08,-1.79044424e-09
0.1,4099,6.04792451,-45.9539443,96.5010375,3.16055004e-09,1.43389589e-09,9.21618195e-08,1.72493202e-08,-3.94308834e-08,-1.16124599e-09
0.1,4100,6.04792451,-45.9539443,95.6262946,6.94192304e-09,2.81125034e-09,1.0537206e-07,1.97549124e-08,-3.88387242e-08,-1.31279687e-09
0.1,4101,6.04792451,-45.9539443,94.7515592,1.0564797e-08,4.08741752e-09,1.17623784e-07,2.20822702e-08,-3.93121518e-08,-1.7681494e-09
0.1,4102,6.04792451,-45.9539443,93.0020735,1.28621833e-08,5.37025402e-09,1.3682498e-07,2.57130921e-08,-4.04074392e-08,-2.8844096e-09
0.1,4103,6.04792451,-45.9539443,93.8768163,1.26241106e-08,4.96208985e-09,1.28192781e-07,2.40865923e-08,-4.00913329e-08,-2.35273423e-09
0.1,4104,6.04792451,-45.9539443,91.408439,1.14457608e-08,5.4469691e-09,1.46478726e-07,2.75118914e-08,-3.88049131e-08,-3.44481288e-09
0.1,4105,6.04792451,-45.9539443,88.5050744,7.86482968e-09,4.95477437e-09,1.57829589e-07,2.95622211e-08,-3.0637775e-08,-3.16566107e-09
0.1,4106,6.04792451,-45.9539443,85.6139138,7.33334105e-09,4.65659866e-09,1.65375596e-07,3.0836329e-08,-2.26743531e-08,-2.48827137e-09
0.1,4107,6.04792451,-45.9539443,74.0492493,1.52635415e-08,5.21470422e-09,1.75311243e-07,3.22133822e-08,-6.89359725e-09,-7.8773349e-10
0.1,4108,6.04792451,-45.9539443,76.9404098,1.34299301e-08,5.03940978e-09,1.74091667e-07,3.20938334e-08,-9.1135739e-09,-1.0417881e-09
0.1,4109,6.04792451,-45.9539443,68.2669133,1.78825097e-08,5.48015633e-09,1.7690418e-07,3.2307117e-08,-4.06521616e-09,-4.62882288e-10
0.1,4110,6.04792451,-45.9539443,71.1580813,1.67391949e-08,5.36310418e-09,1.76211174e-07,3.22788445e-08,-5.27323607e-09,-6.01631023e-10
0.1,4111,6.04792451,-45.9539443,65.3757527,1.87434495e-08,5.57017854e-09,1.77466646e-07,3.23143006e-08,-3.14275117e-09,-3.58390928e-10
0.1,4112,6.04792451,-45.059409,65.3757527,-8.18973778e-09,6.22924767e-10,1.89257065e-07,3.43736417e-08,-3.18104987e-09,-3.64919456e-10
0.1,4113,6.04792451,-45.9539443,59.5934168,1.97756478e-08,5.6805427e-09,1.78351414e-07,3.22876588e-08,-1.83625182e-09,-2.11847137e-10
0.1,4114,6.04792451,-45.9539443,62.4845847,1.9362405e-08,5.63626923e-09,1.77942979e-07,3.23073799e-08,-2.41913356e-09,-2.76390938e-10
0.1,4115,6.04792451,-45.9539443,53.8110882,2.00864925e-08,5.71507197e-09,1.7903858e-07,3.22262572e-08,-9.30745647e-10,-1.12827546e-10
0.1,4116,6.04792451,-45.9539443,56.7022525,2.00103987e-08,5.70658676e-09,1.78714686e-07,3.2260445e-08,-1.35051115e-09,-1.58111607e-10
0.1,4117,6.04792451,-45.9539443,50.9199202,2.00166319e-08,5.70868286e-09,1.79335998e-07,3.21884173e-08,-5.5092686e-10,-7.09030196e-11
0.1,4118,6.04792451,-45.9539443,48.0287559,1.98070342e-08,5.68553471e-09,1.79607426e-07,3.21462785e-08,-1.92147118e-10,-3.25924392e-11
0.1,4119,6.04792451,-45.9539443,45.1375879,1.94595344e-08,5.64755576e-09,1.79852961e-07,3.20994822e-08,1.66430911e-10,6.56769994e-12
0.1,4120,6.04792451,-45.9539443,39.3552557,1.83109261e-08,5.5178373e-09,1.80266028e-07,3.19917639e-08,9.57470658e-10,9.41051542e-11
0.1,4121,6.04792451,-45.9539443,42.2464237,1.89632612e-08,5.59127633e-09,1.80074494e-07,3.20486606e-08,5.42757395e-10,4.78312737e-11
0.1,4122,6.04792451,-45.9539443,33.5729271,1.64456058e-08,5.3035496e-09,1.80554778e-07,3.18641113e-08,2.02042183e-09,2.16714188e-10
0.1,4123,6.04792451,-45.9539443,36.4640914,1.74823942e-08,5.42256506e-09,1.80431016e-07,3.19318723e-08,1.43949397e-09,1.49081483e-10
0.1,4124,6.04792451,-46.5000011,142.547891,2.91691515e-09,-2.09776779e-10,1.60962407e-11,-3.15961771e-11,-1.40973966e-09,-9.74049105e-11
0.1,4125,6.04792451,-46.5000011,145.449668,2.49195797e-09,-2.30493319e-10,8.63954568e-12,-3.43235301e-11,-1.20709875e-09,-7.18843318e-11
0.1,4126,6.04792451,-46.5000011,139.646128,3.41160677e-09,-1.80808507e-10,2.7859097e-11,-2.83466375e-11,-1.66387482e-09,-1.28841757e-10
0.1,4127,6.04792451,-46.5000011,133.842602,4.68116657e-09,-9.00242172e-11,7.57304219e-11,-1.67861471e-11,-2.39806153e-09,-2.18081025e-10
0.1,4128,6.04792451,-46.5000011,136.744365,3.99262889e-09,-1.41736026e-10,4.65439805e-11,-2.34780893e-11,-1.98561567e-09,-1.68037737e-10
0.1,4129,6.04792451,-46.5000011,130.940825,5.504325e-09,-2.42225077e-11,1.21042995e-10,-6.89834344e-12,-2.93298275e-09,-2.81803053e-10
0.1,4130,6.04792451,-45.9539443,130.940825,5.57051916e-09,-1.20723969e-11,1.05962981e-10,-9.44486763e-12,-2.94714675e-09,-2.85433982e-10
0.1,4131,6.04792451,11.7787439,71.1580813,-4.09515505e-10,3.75899312e-09,-7.82671883e-09,-1.52058799e-09,2.64648109e-10,4.06292638e-10
0.1,4132,6.04792451,14.7207445,71.1580813,-2.93815106e-09,3.28604233e-09,-6.38350661e-09,-1.22733057e-09,4.10023432e-10,4.35861541e-10
0.1,4133,6.04792451,-46.5000011,122.235529,9.17376131e-09,2.96721148e-10,4.75485318e-10,6.34091876e-11,-5.87211879e-09,-6.2968758e-10
0.1,4134,6.04792451,-46.5000011,125.137299,7.70124231e-09,1.64690039e-10,3.01778796e-10,2.98569919e-11,-4.58160709e-09,-4.77709761e-10
0.1,4135,6.04792451,-46.5000011,119.333766,1.09783871e-08,4.58796834e-10,7.52489016e-10,1.16592305e-10,-7.67482078e-09,-8.40950976e-10
0.1,4136,6.04792451,-36.4999995,45.1375879,-1.36526978e-07,-2.19585914e-08,1.431209e-07,2.58152202e-08,1.77149198e-10,9.3308139e-12
0.1,4137,6.04792451,-36.8333347,48.0287559,-1.28491237e-07,-2.05724309e-08,1.42388814e-07,2.55802295e-08,-1.93225116e-10,-3.26757371e-11
0.1,4138,6.04792451,-46.5000011,116.432004,1.31828424e-08,6.5517769e-10,1.20300969e-09,2.01528169e-10,-1.02533351e-08,-1.139841e-09
0.1,4139,6.04792451,-46.5000011,110.628471,1.88074214e-08,1.10314635e-09,3.24954197e-09,5.83043891e-10,-1.96571701e-08,-2.18865481e-09
0.1,4140,6.04792451,-46.5000011,113.530234,1.5824174e-08,8.79699869e-10,1.95410244e-09,3.41924211e-10,-1.40310012e-08,-1.56987368e-09
0.1,4141,6.04792451,-46.5000011,100.999311,5.86095172e-09,-1.53724e-09,3.25193064e-08,6.04538286e-09,-4.35835688e-08,-2.60961808e-09
0.1,4142,6.04792451,-46.5000011,101.99862,1.0743828e-08,-1.0105099e-09,2.53928043e-08,4.7100257e-09,-4.50250646e-08,-3.44723672e-09
0.1,4143,6.04792451,-46.5000011,99.1252586,1.96043182e-09,-9.40022282e-10,5.20842072e-08,9.72210401e-09,-3.66682968e-08,-5.83121551e-10
0.1,4144,6.04792451,-46.5000011,100.000001,2.33586306e-09,-1.59642977e-09,4.16392538e-08,7.75688669e-09,-4.02399962e-08,-1.51967572e-09
0.1,4145,6.04792451,-46.5000011,96.5010375,1.45828265e-08,3.64863428e-09,8.75349002e-08,1.64347167e-08,-2.86486443e-08,9.07739661e-10
0.1,4146,6.04792451,-46.5000011,97.3757803,8.30512814e-09,1.73531789e-09,7.51209797e-08,1.40747973e-08,-3.02558938e-08,7.42247874e-10
0.1,4147,6.04792451,-46.5000011,95.6262946,2.21039134e-08,5.76438897e-09,9.97474885e-08,1.87626483e-08,-2.88460704e-08,6.11370954e-10
0.1,4148,6.04792451,-46.5000011,94.7515592,2.91209599e-08,7.71861774e-09,1.11017052e-07,2.09161772e-08,-3.07034185e-08,-1.10993721e-10
0.1,4149,6.04792451,-46.5000011,93.8768163,3.34654189e-08,9.0550234e-09,1.20697791e-07,2.27603003e-08,-3.30760201e-08,-1.00863651e-09
0.1,4150,6.04792451,-46.5000011,88.5050744,3.03966665e-08,9.35351618e-09,1.47933747e-07,2.77952896e-08,-2.88458644e-08,-2.84276869e-09
0.1,4151,6.04792451,-46.5000011,91.408439,3.40837687e-08,9.89513982e-09,1.37423726e-07,2.59019046e-08,-3.5257063e-08,-2.78179457e-09
0.1,4152,6.04792451,-46.5000011,85.6139138,2.96403151e-08,8.96919605e-09,1.55136277e-07,2.90020576e-08,-2.16830269e-08,-2.31424169e-09
0.1,4153,6.04792451,-46.5000011,82.7227458,3.12164943e-08,8.9447445e-09,1.59348573e-07,2.96534424e-08,-1.59958926e-08,-1.76740333e-09
0.1,4154,6.04792451,-45.9539443,82.7227458,9.00810448e-09,4.687152e-09,1.69682878e-07,3.15078772e-08,-1.6578996e-08,-1.86831262e-09
0.1,4155,6.04792451,-46.5000011,76.9404098,3.56465257e-08,9.24275678e-09,1.6374851e-07,3.02361869e-08,-8.88720564e-09,-1.00394915e-09
0.1,4156,6.04792451,-45.9539443,79.8315778,1.12719167e-08,4.84964868e-09,1.72346347e-07,3.1883129e-08,-1.22106556e-08,-1.39099121e-09
0.1,4157,6.04792451,-46.5000011,79.8315778,3.34611698e-08,9.07362985e-09,1.61988126e-07,3.00203382e-08,-1.18548344e-08,-1.33064992e-09
0.1,4158,6.04792451,-46.5000011,74.0492493,3.75270339e-08,9.40346023e-09,1.64982026e-07,3.03611998e-08,-6.7458048e-09,-7.63032582e-10
0.1,4159,6.04792451,-46.5000011,68.2669133,4.02690539e-08,9.64820313e-09,1.6658737e-07,3.04627541e-08,-3.9987631e-09,-4.52476112e-10
0.1,4160,6.04792451,-46.5000011,71.1580813,3.90602324e-08,9.53924406e-09,1.65886888e-07,3.04290886e-08,-5.1760094e-09,-5.85616833e-10
0.1,4161,6.04792451,-46.5000011,65.3757527,4.11964116e-08,9.7306474e-09,1.6715336e-07,3.04739238e-08,-3.09727533e-09,-3.50776796e-10
0.1,4162,6.04792451,-46.5000011,62.4845847,4.18827852e-08,9.7895434e-09,1.67622787e-07,3.04686161e-08,-2.38844855e-09,-2.71778128e-10
0.1,4163,6.04792451,-46.5000011,53.8110882,4.28026468e-08,9.85052484e-09,1.68699131e-07,3.03983079e-08,-9.22753762e-10,-1.11147473e-10
0.1,4164,6.04792451,-46.5000011,56.7022525,4.26618385e-08,9.84728121e-09,1.68378989e-07,3.04269783e-08,-1.33765432e-09,-1.56324509e-10
0.1,4165,6.04792451,-46.5000011,48.0287559,4.26424656e-08,9.806854e-09,1.69241673e-07,3.03220382e-08,-1.94148642e-10,-3.27819091e-11
0.1,4166,6.04792451,-46.5000011,50.9199202,4.27943689e-08,9.83655646e-09,1.68985096e-07,3.03628696e-08,-5.47779655e-10,-7.05423012e-11
0.1,4167,6.04792451,-46.5000011,45.1375879,4.23505355e-08,9.76202763e-09,1.6946953e-07,3.02758032e-08,1.59987745e-10,5.98277461e-12
0.1,4168,6.04792451,-46.5000011,39.3552557,4.13081054e-08,9.61741176e-09,1.69847041e-07,3.01724228e-08,9.40415412e-10,9.17973753e-11
0.1,4169,6.04792451,-46.5000011,42.2464237,4.19104325e-08,9.69990044e-09,1.69675815e-07,3.02281151e-08,5.31038269e-10,4.65439388e-11
0.1,4170,6.04792451,-46.5000011,36.4640914,4.05280964e-08,9.5160857e-09,1.69992958e-07,3.01152348e-08,1.41474688e-09,1.45308335e-10
0.1,4171,6.04792451,-46.8333326,148.351431,2.11220397e-09,-2.46034221e-10,7.48337156e-12,-3.55957243e-11,-1.04429698e-09,-5.06407902e-11
0.1,4172,6.04792451,-46.5000011,148.351431,2.12334372e-09,-2.4407168e-10,4.24496072e-12,-3.61971217e-11,-1.04457965e-09,-5.10651174e-11
0.1,4173,6.04792451,-46.5000011,151.253194,1.80075088e-09,-2.51361487e-10,1.69764008e-12,-3.77342706e-11,-9.13418119e-10,-3.4014333e-11
0.1,4174,6.04792451,-46.8333326,151.253194,1.79161053e-09,-2.5273636e-10,4.42012139e-12,-3.72451514e-11,-9.13627063e-10,-3.37091847e-11
0.1,4175,6.04792451,-46.8333326,145.449668,2.47787191e-09,-2.32949104e-10,1.26237605e-11,-3.35977739e-11,-1.20670729e-09,-7.15166884e-11
0.1,4176,6.04792451,-46.8333326,142.547891,2.90028912e-09,-2.12655726e-10,2.05899516e-11,-3.09214217e-11,-1.40854994e-09,-9.70485844e-11
0.1,4177,6.04792451,-46.8333326,139.646128,3.39123507e-09,-1.84714077e-10,3.30807673e-11,-2.72944289e-11,-1.66156777e-09,-1.28141803e-10
0.1,4178,6.04792451,-46.8333326,130.940825,5.46294254e-09,-3.19268813e-11,1.30129324e-10,-5.27923321e-12,-2.92357116e-09,-2.80010543e-10
0.1,4179,6.04792451,-46.8333326,133.842602,4.6492481e-09,-9.60828014e-11,8.31743702e-11,-1.5492432e-11,-2.39226794e-09,-2.16460835e-10
0.1,4180,6.04792451,-46.8333326,128.039062,6.44298481e-09,4.97207553e-11,2.02347528e-10,9.57085626e-12,-3.62259112e-09,-3.62493396e-10
0.1,4181,6.04792451,-46.5000011,128.039062,6.49635146e-09,5.94211763e-11,1.91562863e-10,7.71313916e-12,-3.63763553e-09,-3.65683595e-10
0.1,4182,6.04792451,-46.8333326,125.137299,7.63077423e-09,1.51842539e-10,3.146578e-10,3.2110533e-11,-4.55796201e-09,-4.72326955e-10
0.1,4183,6.04792451,-39.437905,122.235529,1.05419424e-08,5.50205659e-10,2.15180321e-11,-1.82519885e-11,-6.36750741e-09,-7.33627104e-10
0.1,4184,6.04792451,-46.8333326,122.235529,9.0789456e-09,2.78639722e-10,4.90431362e-10,6.62181629e-11,-5.83304871e-09,-6.21753593e-10
0.1,4185,6.04792451,-46.8333326,119.333766,1.08490399e-08,4.35312203e-10,7.69700026e-10,1.19423069e-10,-7.61056551e-09,-8.28087765e-10
0.1,4186,6.04792451,-46.8333326,116.432004,1.30022642e-08,6.21349139e-10,1.22148713e-09,2.04712941e-10,-1.01450448e-08,-1.11833198e-09
0.1,4187,6.04792451,-46.8333326,113.530234,1.55654867e-08,8.30342739e-10,1.97127181e-09,3.4513814e-10,-1.38423939e-08,-1.53340729e-09
0.1,4188,6.04792451,-46.8333326,104.728781,2.14580602e-08,7.98683952e-10,1.00905728e-08,1.85438453e-09,-3.78527147e-08,-3.67936281e-09
0.1,4189,6.04792451,-46.5000011,104.728781,2.23211405e-08,9.61086988e-10,1.01799662e-08,1.87000704e-09,-3.9277257e-08,-3.95048882e-09
0.1,4190,6.04792451,-46.5000011,107.726701,2.15893277e-08,1.22576593e-09,5.5923226e-09,1.0179726e-09,-2.7940608e-08,-3.03253778e-09
0.1,4191,6.04792451,-46.8333326,107.726701,2.10180655e-08,1.11836174e-09,5.57655966e-09,1.0152521e-09,-2.72739946e-08,-2.90499291e-09
0.1,4192,6.04792451,-46.8333326,102.997921,1.58832574e-08,-3.12075088e-10,1.77282473e-08,3.27941341e-09,-4.19863753e-08,-3.47339579e-09
0.1,4193,6.04792451,-46.5000011,102.997921,1.69940879e-08,-1.03703074e-10,1.7994056e-08,3.32639671e-09,-4.43325305e-08,-3.91942923e-09
0.1,4194,6.04792451,-46.8333326,97.3757803,1.25122028e-08,2.55645971e-09,7.25635942e-08,1.36163623e-08,-2.40743177e-08,1.93116922e-09
0.1,4195,6.04792451,-46.5000011,98.2505158,4.01924938e-09,1.84393001e-10,6.31390407e-08,1.18069705e-08,-3.31453762e-08,2.05377798e-10
0.1,4196,6.04792451,-46.8333326,98.2505158,6.55599397e-09,6.78500034e-10,6.11717894e-08,1.14546035e-08,-2.71786007e-08,1.34967293e-09
0.1,4197,6.04792451,-46.8333326,96.5010375,2.06847055e-08,4.84569718e-09,8.43063503e-08,1.58533595e-08,-2.25669776e-08,2.08260009e-09
0.1,4198,6.04792451,-46.8333326,95.6262946,3.02026493e-08,7.3595694e-09,9.58067687e-08,1.80523845e-08,-2.32360797e-08,1.69500103e-09
0.1,4199,6.04792451,-46.8333326,94.7515592,3.89916401e-08,9.67278968e-09,1.06379083e-07,2.00758485e-08,-2.58923496e-08,8.19870338e-10
0.1,4200,6.04792451,-46.8333326,93.0020735,4.64356127e-08,1.20006396e-08,1.22849542e-07,2.32111024e-08,-3.17712932e-08,-1.23789845e-09
0.1,4201,6.04792451,-46.5000011,93.0020735,3.48858542e-08,9.70005676e-09,1.28590088e-07,2.42527083e-08,-3.48639482e-08,-1.82840809e-09
0.1,4202,6.04792451,-46.8333326,93.8768163,4.44819115e-08,1.1244139e-08,1.15449822e-07,2.18089493e-08,-2.91649283e-08,-2.53141036e-10
0.1,4203,6.04792451,-46.8333326,91.408439,4.58471376e-08,1.22377291e-08,1.31156341e-07,2.47635654e-08,-3.32530199e-08,-2.40783948e-09
0.1,4204,6.04792451,-46.8333326,85.6139138,4.11007086e-08,1.12067173e-08,1.48093477e-07,2.77211356e-08,-2.10899387e-08,-2.2111164e-09
0.1,4205,6.04792451,-46.8333326,88.5050744,4.20001953e-08,1.16461374e-08,1.41132205e-07,2.6558471e-08,-2.78023222e-08,-2.65581734e-09
0.1,4206,6.04792451,-46.8333326,82.7227458,4.26287485e-08,1.11504761e-08,1.52223151e-07,2.83578654e-08,-1.56416124e-08,-1.70747616e-09
0.1,4207,6.04792451,-18.016398,139.646128,3.71984554e-09,-1.55731317e-10,-4.85333385e-10,-1.18856688e-10,-1.19084609e-09,-5.70926986e-11
0.1,4208,6.04792451,-46.8333326,62.4845847,5.34854045e-08,1.19389405e-08,1.60433885e-07,2.91801747e-08,-2.36825515e-09,-2.68714495e-10
0.1,4209,6.04792451,-46.8333326,65.3757527,5.27619939e-08,1.18851418e-08,1.59965879e-07,2.9180887e-08,-3.06700665e-09,-3.46349088e-10
0.1,4210,6.04792451,-46.8333326,56.7022525,5.43364926e-08,1.19913279e-08,1.6117859e-07,2.91437168e-08,-1.32864286e-09,-1.55084903e-10
0.1,4211,6.04792451,-46.5000011,59.5934168,4.23628066e-08,9.82880444e-09,1.68026489e-07,3.04521137e-08,-1.8148878e-09,-2.08046538e-10
0.1,4212,6.04792451,-46.8333326,59.5934168,5.4002232e-08,1.19751071e-08,1.60831107e-07,2.91659106e-08,-1.8025742e-09,-2.06299949e-10
